"","x"
"ARAP2",2.05343272045462
"RALGPS2",2.05342535857296
"ANAPC16",2.05200213667569
"GSR",2.05055931768489
"CYTIP",2.0477567829965
"FCER1G",2.04765236853648
"GPR65",2.04583778481181
"JCHAIN",2.04523373843627
"KCNJ2",2.04489081002225
"PRDM8",2.04314709166102
"SELENOP",2.03934637713834
"BCL11B",2.03684021518404
"RNASET2",2.0362602642374
"SLFN12L",2.03460989049918
"SUMO2",2.03394001730909
"TFEC",2.03145106267631
"ZBTB37",2.03038638593829
"RESF1",2.02926476961413
"IRF4",2.02763857272331
"TCEANC2",2.02221969797619
"GALC",2.01907039359567
"HS3ST3B1",2.01733857827069
"CTSD",2.01569460792172
"TMC8",2.01554749913898
"SETDB1",2.01406275991844
"FNTA",2.01288745037034
"NAGA",2.01183023699302
"IL16",2.01079657701763
"KHDC4",2.0084778130228
"TOX2",2.0080221853523
"LSP1",2.00539640483442
"GIMAP4",2.00373255147668
"ST3GAL5",2.00311005153456
"STS",2.00189200296038
"MBNL1",2.00032892433202
"MYO1F",1.9995608805526
"KLRD1",1.9979144316671
"ZNF555",1.99592984273051
"SLC31A2",1.99496281233907
"ARRB2",1.99491745362584
"ZNF322",1.99463663427669
"SLC39A8",1.99055819187664
"SLC20A1",1.98627484755163
"LOC107985082",1.98548257032059
"GPR171",1.9847966100927
"GNS",1.98397614788156
"LAX1",1.98385854386111
"SELL",1.98196996737975
"C1orf54",1.9762515976102
"GPR160",1.97501538273471
"ZNF510",1.97391622643217
"ZNF506",1.97233972427254
"RINL",1.97219783211214
"TMEM109",1.97209281893315
"CDC42SE2",1.9694705813407
"AHI1",1.96702049505448
"SNRPN_SNURF",1.9635993800877
"SVEP1",1.9626594259468
"AKR1B1",1.96231838668624
"FAM8A1",1.95843278563546
"PRKACB",1.95839244848077
"SEC22B",1.95813967084174
"ZNF226",1.9565403673135
"LCORL",1.95621140115944
"ZNF227",1.95398062556456
"PAQR8",1.95243273239885
"EIF4EBP3",1.95236630881226
"NAA30",1.95073884032384
"ALOX5",1.9472223500483
"HERC5",1.94302938062474
"APOE",1.94280525632373
"FBXO33",1.94248544195784
"LY75",1.9408585686061
"DNAJC16",1.93781243682701
"CSTF2T",1.93411995484761
"HELZ",1.93154650778009
"ZMAT1",1.93050301552992
"WIPF1",1.928305445931
"IFNG",1.92811784251158
"PDIK1L",1.92761758811761
"TMEM131L",1.92695529108785
"DBT",1.9258661346136
"APOL3",1.92527960692645
"P2RX5",1.92490864012878
"SLCO2B1",1.92340107418057
"ZBTB25",1.92084862059327
"TRIM66",1.91855509010124
"LGALS8",1.91744450778663
"NEU3",1.91668321568463
"MOAP1",1.91663323827566
"ZNF101",1.911189643998
"ARHGAP10",1.90889439284651
"ZNF559",1.90872416827185
"KLF12",1.90869932228194
"BEX4",1.90848654107365
"CD3G",1.90689248716266
"SIGLEC11",1.90571525175339
"EDEM3",1.90528483730554
"ZEB2",1.90300479284306
"ALPK1",1.90217352786215
"NCF1",1.89824629074174
"ADAR",1.89768879617413
"FCHSD2",1.89723544913113
"LY75-CD302",1.89709011100156
"IL15RA",1.89666146691724
"CHAMP1",1.89568841170671
"TTYH2",1.89512589837589
"LAP3",1.89414097463247
"CD86",1.89388214111118
"CD52",1.89307789821943
"PLIN2",1.89165350074074
"PDE4B",1.89161189030513
"LEPROTL1",1.89063795126504
"CD7",1.89020822032192
"NANS",1.88908657647117
"KIF21B",1.88882826846823
"RAD51B",1.88449656574299
"ABI3BP",1.88375624182418
"FAM122C",1.88239051126385
"LOC107984203",1.88197377228307
"SMPDL3A",1.87937339677206
"ARL4C",1.87870309008169
"NRN1",1.87569757911854
"HCP5",1.8743606981869
"ZHX1-C8orf76",1.87213650824522
"COMMD10",1.87159996008244
"IRF8",1.87113067894167
"VDAC3",1.86872281072769
"CARD8",1.86759619094671
"TRAF3",1.86538848532251
"ARHGEF18",1.86508142465527
"C1QB",1.8644959034248
"HEMK1",1.86416632433867
"DENND4A",1.86343077791813
"LNPEP",1.86145542718527
"PPP1R16B",1.85924166100893
"VPS13C",1.85269860567127
"SACM1L",1.85143389142855
"S1PR3",1.85100205040096
"ZXDA",1.85064143395934
"CHMP7",1.84175451835158
"FRYL",1.84083076499581
"ITGB2",1.83893236572706
"PMPCB",1.83723025628322
"ZBTB8OS",1.83585441069687
"PLBD1",1.83381813349276
"ATP7A",1.83325792929688
"NFAM1",1.83126383467112
"MPND",1.82649960244182
"TBX21",1.82182184046638
"CCDC32",1.82103948972314
"CYTH1",1.81941381508895
"JADE2",1.81907441992786
"ARHGAP22",1.81847024161894
"LST1",1.8170310842602
"GRB2",1.8148369296218
"SEPTIN6",1.81064592281613
"THAP12_CLPX",1.80996174808641
"ZMYM3",1.80934762018567
"NAGK",1.80624452303071
"CARD16",1.80598498508996
"DMTF1",1.80550075548926
"PDCD1LG2",1.80296715221567
"SH3BGRL",1.8020579863001
"SLC25A32",1.80042067333943
"CD99L2",1.79939945760132
"FAM213B",1.7974341749488
"STIMATE_STIMATE-MUSTN1",1.79648445252152
"ARMC7",1.79338813532815
"PARN",1.79212401475115
"EHD1",1.79030911153238
"NGLY1",1.78970895703398
"MAP3K5",1.7887440079313
"PLCL1",1.78870090391785
"PILRB",1.7876610507333
"RAMP3",1.78576708288717
"COMMD5",1.78421226817076
"ICAM1",1.78234763308563
"SNAP23",1.77893454072229
"USP11",1.77876615337234
"DNASE1L3",1.77509528124167
"LSM2",1.77506339393027
"AIP",1.77387607441121
"RABGAP1L",1.77312347993529
"PAN2",1.76931725625666
"CD79B",1.76678768612901
"TBXAS1",1.76650374734084
"HHEX",1.7663457322583
"ZMAT3",1.76575526308349
"IFNAR1",1.76435028493329
"TSPAN33",1.76348649442286
"CEP128",1.76265403877841
"RPS6KA3",1.7592793720051
"SH2B2",1.75889132230044
"PDE12",1.75823496745963
"MFSD14A",1.7569473007331
"C16orf54",1.7565381638177
"SMG1",1.75554788178332
"PNRC2",1.75464510031092
"ARL14EP",1.75355950650654
"DOCK11",1.75246598698233
"ABHD12",1.75122590531112
"MIS18BP1",1.74911597764812
"LCP2",1.74794172164297
"BORCS6",1.74659199330191
"CDS2",1.74571063138184
"THUMPD1",1.73955146204425
"DNAJB9",1.73857555243888
"PNMA3",1.73588127401469
"TMEM138",1.73247636801455
"LXN",1.73083228247561
"ZKSCAN4",1.72872185974506
"WASHC3",1.72593023777331
"ANKRD12",1.72404042027863
"OTULIN",1.72245427791678
"CYBRD1",1.72227837252612
"GRIPAP1",1.72116330687753
"GNE",1.72050033886706
"ATOX1",1.72019531136533
"TNFAIP8",1.72004135825657
"PDE7B",1.7186950120725
"PTPN18",1.71815695372031
"PIK3IP1",1.71703307782465
"IL32",1.71586713466865
"XPC",1.71496363684316
"PNISR",1.71276239615938
"ESCO1",1.71254881690089
"LEMD3",1.71152435972552
"PSMB9",1.71014463711984
"GEMIN6",1.70882976636628
"AP3S2",1.70762118915487
"C4A",1.70580862175285
"NAIP",1.70305812363743
"PPP1R8",1.70275613193818
"CFH",1.70177742067673
"GBP1",1.70167567054325
"PILRA",1.69884126263784
"TNFAIP2",1.69714744762342
"SMARCC2",1.69713072504752
"ABRACL",1.69663555566774
"CCAR1",1.69442292007052
"SIKE1",1.69380297795973
"PTCD2",1.69267856111007
"JAML",1.69099095480046
"SYTL3",1.68930687152208
"MTHFD2",1.68911648359962
"BCOR",1.68682332150333
"DDHD1",1.68682005808464
"HEXA",1.68644134764472
"CD22",1.68596328387267
"SERINC1",1.68464485357967
"FAM134B",1.68396012640719
"TOMM40L",1.68295258347487
"AKAP8L",1.68269063454276
"HYI",1.68216470427857
"PNKD",1.68193092799319
"C6orf89",1.68129556252079
"SUOX",1.67818726929576
"EMB",1.67736614679737
"COX14",1.67599304043052
"ATG7",1.67566321933161
"CCL14",1.67543924674808
"ZNF281",1.67454885889299
"TMBIM4",1.67418686613975
"H2BC7",1.6740371199735
"EBI3",1.67403663846138
"IL2RA",1.67384534462039
"TIGD2",1.67369482913617
"LRCH4_ZASP",1.67335755000532
"RNF125",1.67298912092855
"IDO1",1.67240062495754
"ZCCHC8",1.67070964320331
"GPX3",1.66968404764444
"CREBRF",1.66946694123469
"PTPRM",1.66913797365544
"HAVCR2",1.66913776355954
"ZNF566",1.66907723019411
"SLC30A7",1.66844007897575
"CREB1",1.66674856815393
"HLA-DRB4",1.66368423822226
"PSD4",1.66321859530813
"TBC1D5",1.66186995906923
"MAP3K8",1.66116399172478
"POU2F1",1.66060430574229
"HIC1",1.66052328140201
"SECTM1",1.6602795236204
"ACOT1",1.66012187213641
"PPP1R3E",1.65910090436573
