"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"UBQLN2",415.514727302793,0.490631957872522,1.00726403788709,0.487093690847643,0.626191937269443,0.949279011389664
"UBQLN4",740.488505124107,-1.38256009026039,0.952134341219743,-1.4520640947466,0.146483784330072,0.680949621131412
"UBR1",454.482705212213,-0.489521918392052,0.660930920482199,-0.740655192882956,0.458902533719788,0.913302298461913
"UBR2",677.474105437997,1.35460721612577,0.98831524513245,1.37062260528444,0.170492632434597,0.720480303153325
"UBR3",521.505091317158,0.548021846629311,0.583492544175683,0.939209681596734,0.347623099221327,0.873541196316942
"UBR4",926.734255702829,0.9215298617007,0.533402569153423,1.72764421281901,0.0840520309875168,0.550665380688872
"UBR5",2109.95529173532,-0.131567487053103,1.27474072409722,-0.103211174292936,0.917795371473673,0.988582756213364
"UBR7",466.901147830231,0.137917830402048,1.07945856489707,0.127765747465443,0.898334357416193,0.986458937494345
"UBTD2",298.256994848948,-0.395175668587494,0.936292428051729,-0.422064364452663,0.672978037797057,0.961049947735667
"UBTF",184.409573770426,0.352730623697803,1.30995749676523,0.269268754573201,0.78772287471673,0.975088730975118
"UBXN1",405.662807541336,-1.15665312701724,0.706436518044204,-1.63730653423675,0.101566436302653,0.594855886386557
"UBXN11",206.303758638815,1.17882628850275,1.2839096374343,0.918153625560797,0.358538443330613,0.87651633127834
"UBXN4",824.583649300838,1.1794346976805,1.06243387408967,1.11012527597643,0.266945046775643,0.818770260446229
"UBXN6",497.569552700799,1.5379194984171,1.16814188988583,1.31655196319294,0.18798884961978,0.745469348811786
"UBXN7",840.802413203196,-0.33998994742824,0.631309665370322,-0.53854703337831,0.59019944336744,0.94497239997004
"UBXN8",196.653605933284,-1.94292444970606,1.21158456640511,-1.60362264721719,0.10879725563392,0.617198952743325
"UCHL1",289.292079559719,-4.56976740489924,1.06577845123875,-4.28772734106962,1.80510474017321e-05,0.00209761375829673
"UCHL3",455.632810372978,-0.663257311505727,0.976251439567527,-0.67939189088371,0.496889586572048,0.926670399096025
"UCHL5",455.470411143418,0.906971856198737,1.63992131323285,0.553058155217694,0.58022358879936,0.943901752952952
"UCKL1",300.961096417555,0.579137453538359,0.970345112549984,0.596836574995915,0.550616496125522,0.935194611207918
"UCN2",202.458823801815,-5.27804483094442,1.58930214165013,-3.320982645543,NA,NA
"UCP2",23298.871830102,-2.2413554300295,1.53512078855693,-1.46005151303857,0.14427591697719,0.680949621131412
"UEVLD",260.082622799484,-0.615155860920825,1.11000046473262,-0.554194237269086,0.579445921767863,0.943642667277557
"UFC1",528.137960074929,1.56254485666482,0.943577677818444,1.65597903956083,0.097726063621641,0.586640548214931
"UFD1",411.316669946744,-0.24188185611039,0.797750151525771,-0.303205026846775,0.761733618359982,0.97246593796071
"UFL1",279.793378480212,1.28858920121601,1.13608617863146,1.13423543517469,0.256695803798701,0.811679434027678
"UFM1",1816.82171133719,-0.554251173011109,1.05344914397845,-0.526129976163753,0.598797902451707,0.94497239997004
"UFSP1",195.014082325384,-1.87994619836457,1.22151072702647,-1.53903372010571,0.123796064347961,0.646427276416112
"UFSP2",198.465318831292,0.794350232980447,1.40688657266906,0.564615690000832,0.572335190950646,0.939776127013301
"UGCG",396.361465477083,1.47358708746893,1.22431868208122,1.20359764907285,0.228745128589321,0.788388164797573
"UGDH",278.497424881593,0.253594636436135,1.23257854572903,0.205743185547775,0.836991522952631,0.979800638182467
"UGGT1",616.214593559461,0.403595063932351,0.597456876389386,0.675521665047022,0.499344391570549,0.926971251042649
"UGGT2",155.338323522089,-0.649324163877648,0.940019506457252,-0.690756052844926,0.489718857491227,0.925668213808741
"UGP2",443.576816462356,0.717168630056764,0.676604167488761,1.0599530190873,0.289165973321904,0.834681045884212
"UHMK1",540.173147637195,1.010626139429,0.90630252351876,1.11510904273464,0.264803696919216,0.816579260888928
"UHRF1",677.406145168606,-1.61794669117981,0.676155480262425,-2.39286190589162,0.0167175318656271,0.24611634816282
"UHRF1BP1",140.962313002866,-0.106713064433798,1.44780239115998,-0.0737069265014127,0.941243587232342,0.990617747241758
"UHRF1BP1L",310.907600667507,0.863006172997911,1.01933996029005,0.846632337215884,0.39720008373734,0.892892516222914
"UHRF2",290.979467418011,0.439705444567984,0.986192725005692,0.445861577984614,0.655697237769328,0.957059656498593
"UIMC1",229.439706460448,0.619613793685016,1.00934347481175,0.613878039683745,0.539295922784539,0.932567532548078
"ULBP3",203.870666082888,-3.98033560745799,0.92903497198674,-4.28437650624287,1.83252360323435e-05,0.00210554902996343
"ULK1",543.357777987139,-1.23592669703541,0.573797940159853,-2.15394063054862,0.0312448280928821,0.347191022481093
"ULK2",144.571519585345,-0.551198332630664,1.34156648860605,-0.410861733139582,0.681173923452823,0.961659493285999
"ULK3",463.909288398269,0.597261684871428,1.00700323185497,0.593108011948712,0.553108868893352,0.935194611207918
"ULK4",118.684632335706,1.86886477814451,1.63556401383646,1.14264239267579,0.253187096861142,0.810434150645664
"UMAD1",150.777088658764,0.0355755027052647,1.38195110550327,0.025742953251815,0.979462363456688,0.996914349091811
"UNC119",377.852480048924,0.428360865790056,1.03269641615493,0.41479844326853,0.678289459284007,0.961659493285999
"UNC119B",190.243561224336,-0.264866700577531,1.07805774866776,-0.245688786992022,0.805923152880686,0.976438123095153
"UNC13B",131.962559931715,-2.44565440163972,1.27827085927032,-1.9132520966924,0.0557157870427742,0.47047864434303
"UNC13D",552.844047876649,1.18416498727232,0.712484185259434,1.66202283751903,0.0965081955198514,0.584652137077015
"UNC45A",175.061673348337,2.412418044232,1.13197399178563,2.13116031087123,0.0330759374912196,0.361361684599585
"UNC50",135.279182168745,1.59726684057314,1.25055045455482,1.27725101754631,0.201513640629288,0.756284228021741
"UNC5B",263.214277514143,-1.5656163454898,0.754326811185593,-2.0755146473305,0.0379388627785506,0.383610612501655
"UNC5CL",126.953736736717,-2.45152814572359,1.72289792689515,-1.42290968458097,NA,NA
"UNC93B1",207.193317751668,3.14310386463139,1.10384150952497,2.84742314681027,0.00440747347454408,0.113695067288567
"UNG",381.690538575679,-0.635910204568914,0.718836378257544,-0.884638317986016,0.376351733183153,0.884387465663749
"UNK",351.498380470928,0.397721625491934,1.11320785028694,0.357275261209681,0.720885748184427,0.966988454181986
"UNKL",78.3500082276008,-1.0131015686244,1.58148369836293,-0.640601967426609,0.52178132099679,0.930444263228017
"UPF1",784.470120536161,-0.0575098913412654,0.634200157582501,-0.0906809792676284,0.927746084698646,0.988582756213364
"UPF2",276.247201271963,-0.113727928313842,0.808017714593361,-0.140749300739126,0.888067996372036,0.985604552883
"UPF3A",378.477743734559,0.0734074300007596,1.03094748836962,0.0712038496905879,0.943235517585983,0.991012678807588
"UPF3B",641.133393716045,-0.558843001392263,0.616178483118836,-0.906949880112065,0.364433302001294,0.879236458489937
"UPK3BL1_2",1538.02297899046,-0.407265764680502,0.831275967452538,-0.489928472163794,0.624184514588308,0.948509028145174
"UPP1",906.753808619627,-2.15628463474384,0.787441177439466,-2.73834376017198,0.00617494932992251,0.137638451621906
"UPRT",485.669975060111,-1.23907956590279,1.75099425692676,-0.707643420874236,0.479166721253124,0.922031596560354
"UQCC1",373.01995642467,-0.0479493420612665,1.01712166105868,-0.0471421894715701,0.962399902362351,0.994577808324711
"UQCR10",1134.09155863838,0.584868792770414,0.732861781951156,0.798061526981624,0.424834786284267,0.903733572594822
"UQCR11",261.148801910503,-0.356103773174835,0.965380020273546,-0.368874190159778,0.712221502082327,0.966008415331984
"UQCRC1",383.079431005676,-0.551960812713522,0.856136283027913,-0.644711389594882,0.519114234016847,0.930003881754778
"UQCRC2",859.326755461945,0.724452121543325,1.07072992649731,0.676596500775162,0.498661999895026,0.926971251042649
"UQCRH_UQCRHL",1112.95233321811,-0.414820629131667,0.654723933081039,-0.633580976915842,0.526354318787747,0.931389386385794
"UQCRQ",269.302248249752,-1.95202840592749,1.2414819870877,-1.57233727611837,0.115872352480902,0.635554437456168
"URAD",240.686240151304,-3.46797117928803,1.41013481607336,-2.45931888196683,NA,NA
"URB1",265.109972668155,-0.502590807483778,0.760788220074019,-0.660618545637943,0.508856972567528,0.92931498704447
"URB2",494.290348928094,-1.30761765846992,0.789984115861025,-1.6552455071134,0.0978747076713262,0.587018627945444
"URGCP",626.549368177804,-0.868138448806336,0.604141167906402,-1.43697945931212,0.150723830136002,0.687153184287447
"URGCP_URGCP-MRPS24",510.186010447371,-0.108342707710463,1.05814493376227,-0.102389289268009,0.918447684917584,0.988582756213364
"URI1",516.788214031626,-0.0565871397593053,0.63620513257207,-0.0889448023321237,0.929125777514956,0.988582756213364
"URM1",175.93559607922,-0.974474537127643,1.43245042256529,-0.680285000986291,0.49632401981305,0.926670399096025
"UROD",187.149035801645,-1.10134988309812,1.4080260223751,-0.782194267432881,0.434100412969566,0.905759072195493
"UROS",499.636529936086,0.729955357087034,0.600277495532622,1.21602985705694,0.223973548537205,0.78249180298649
"USB1",540.547994962844,0.793098962890712,1.04704207573902,0.757466181414847,0.448770619413421,0.909853965083231
"USE1",222.131030949915,-0.110739633464871,0.94975003222405,-0.116598715143552,0.907178055947444,0.987173325511887
"USF1",653.304599244221,0.302515987226082,0.960395486289413,0.314991054773574,0.752768445675854,0.970761564082131
"USF2",609.047508105338,1.80420838658738,1.67736330240388,1.07562171176734,0.282096473174207,0.829896011127574
"USF3",413.240826719466,0.552798904017184,0.974813258394271,0.567081847991854,0.570658574859248,0.939776127013301
"USHBP1",212.741703288517,-2.33053582855383,1.04247695992492,-2.23557538261726,0.0253795986338517,0.308350945207943
"USO1",1924.45105997368,-0.40049924386593,1.17783059763148,-0.340031278412447,0.733832973083898,0.968488580329342
"USP1",1191.89608226929,0.018727289161432,0.715805539677697,0.0261625373420053,0.979127696517221,0.996914349091811
"USP10",274.925540315071,1.25228834319825,1.13029588226092,1.10792966943603,0.267892190965745,0.818909604422713
"USP11",263.876040476607,1.1134461459841,0.884983675853621,1.25815444551574,0.208335906172503,0.762010843450185
"USP12",467.168312051368,0.494676086477107,0.895279423869994,0.552538205713236,0.580579665950984,0.944164834814103
"USP14",144.520349564524,0.835310030750604,1.20067911900129,0.695697974197641,0.486617994472097,0.924935987262391
"USP15",2371.41528523894,0.616356364287241,1.18097459099996,0.521904847898003,0.601736582751146,0.94497239997004
"USP16",204.125988856774,1.1335475427978,0.970652403952355,1.16782026004588,0.242879274036749,0.806129002369294
"USP17L_Family",4857.20080037305,-8.53042641136989,1.8860058357991,-4.5230116733735,6.09658763988749e-06,0.000789160825385943
"USP17L_Family_T2",6846.03238247307,-9.33826046717601,1.95842294403071,-4.76825524110565,1.85828257720359e-06,0.000333382414640068
"USP17L_Family_T3",5525.28995039709,-7.69293807103522,1.6217056162712,-4.74373276743262,2.09815599063252e-06,0.000357595719336802
"USP17L_Family_T5",5035.06513316228,-9.73114871542811,1.79891848166095,-5.40944396015282,NA,NA
"USP17L1",3226.51321133581,-10.1774647531543,1.88241729582452,-5.40659330730198,6.42347709312986e-08,2.62745907017384e-05
