"","pacient_10","pacient_11","pacient_5","pacient_6","pacient_4","pacient_1","pacient_2","pacient_3","pacient_7","pacient_9","pacient_8"
"CHIC2",0,7.35658444818404,14.0840339314525,7.72576076045764,5.21108968202408,9.35539307024201,8.13010913615657,8.80060023966392,8.906891935145,6.42037006928716,12.4607405189192
"CHID1",19.2493301653377,3.77280408415681,6.30177808618411,3.19837772083129,4.89504702260042,0,6.7341225791975,7.34905950786327,2.66798454239662,0,0
"CHIT1",0,3.84730164731204,0,0.104219833024881,0,2.59467190772563,19.5202946145989,30.8353861997035,0,7.00613080602127,2.17898153481299
"CHKA",0.00545595266274988,6.75291119438438,2.04924471314757,0.403249049192582,3.52180801636555,0,2.35838329200162,2.6532394179411,0,0,0
"CHKB",0,0.28397288361876,3.74859838152274,28.5581994052124,37.7823623655029,39.1133129229937,33.3361713685604,37.6937893014685,27.3993430989878,2.16360311541654,31.4444316196673
"CHL1",0.0070385981617971,1.74610993991281,0.4211448724157,0.149022001128009,0,0,0.279250038829988,0.439152841629608,0.576581465594642,0,0.135464572843698
"CHM",0,0.831174632901287,0,1.21802398931446,1.83688914254398,0,1.56272691013806,1.7665857838933,0.284479420714791,0.00401761121114693,0.312555056325941
"CHML",0.0324879765041414,29.326178999419,0,2.45120855383021,2.61376842308688,0,5.25392903863659,5.05010756522481,3.35662036581966,0,0
"CHMP1A",26.5798492540119,13.0241556938378,16.2635336089709,12.1215892893852,21.9280445291677,4.78087838341212,10.8619842702031,8.54611642394098,6.62560600302455,0,20.7307799628098
"CHMP1B",0.123456454429132,143.582910940645,61.8985487373142,70.906190493372,117.803980538532,55.3683780685781,118.672113913925,126.764534168657,15.670894047801,130.936123202485,36.9605892654654
"CHMP2A",0.204870798453162,97.056692154055,254.28978352726,356.152111140248,487.19362804745,195.476969311714,452.075195211943,413.854905246719,71.9678518860864,0,191.363779752812
"CHMP2B",0,0.197621433309233,15.0918161025855,12.8335150436702,10.4455663838442,13.3320501151393,8.07797828361671,9.1691967321552,7.14671003545795,0,5.56757015715586
"CHMP3",0.00623151948200137,0.14627802687964,23.830024479817,25.1778886707811,13.4547537884643,15.3543877323401,13.4775624717229,15.5074666764914,7.44087487579673,0,17.0249525804983
"CHMP4A",0,74.3383499173227,50.0271985128456,56.3278421035925,97.1942391929549,115.595268444712,100.285680278177,132.352546779666,43.0403267340598,0,79.3102152653625
"CHMP4B",0.00869860322131899,8.29754269573134,19.6486544957422,16.2603439990198,20.1812097177397,14.7343892477619,17.9456806649677,17.0322305362006,25.9989657423668,0,27.6491808194864
"CHMP4C",0,19.6188573875719,0,2.87378916611855,0,1.6797428701654,0,0.197156491845954,0.632561608800825,0,0.0236508444259748
"CHMP5",0,12.0771481979726,0,0.469232573905223,3.33955374859939,0,0.954057075802797,0.465630396555852,0,0,0
"CHMP6",0,0.0445634102760172,13.206243706951,9.00337873542574,22.0364209604365,10.4849549073457,16.7593916801023,18.4641417164605,1.44865626155398,0,12.5037720925973
"CHMP7",0.0203777440164842,27.6135522761711,0,5.27141132364299,9.76049979478621,5.60726528175432,20.2348148355158,8.68917929899002,2.6167177348048,30.0126072442714,0
"CHN1",0.00181145805518028,2.47400576646888,3.81012776391217,1.1380201882657,0.976105498073876,1.49211909328435,1.25940054423003,2.01241343540018,1.79938820503766,0,1.17450408043447
"CHN2",0.00101744384123894,0.327853516247791,0,0.101832246552452,0.285547061504385,0.12907528005159,0.075350179282683,0.188627612471356,0.172698995091168,0,0
"CHODL",0,1.17562648539695,0,0.0346236099837487,0.0745810925543074,0.0474827401173201,0.0169925514275797,0.0378977094000861,0,0,0
"CHORDC1",0,14.6674853176508,12.5269221810503,5.01184495656167,9.83044073267156,5.96342181486414,8.56528391060363,11.7105619838522,1.63390275774917,0,2.28950679496232
"CHP1",0.00733028744269512,0.0938565760150391,15.6486537296223,17.4047143423602,10.6017238544615,9.10290666034131,8.57511056338958,10.2028685363567,11.1006878011793,4.26858370527993,23.0866984914069
"CHP2",0,111.128490998301,0,0,0,0,0,0,8.47748127913843,0,0
"CHPF",0,30.4280892927191,163.595574077302,104.199716967605,45.2810135554044,39.1113784326704,17.9394442933299,28.6881456974531,35.9483621186683,0,279.269492496994
"CHPF2",0,47.5585057509878,9.23317886291065,17.904025213489,39.802316845975,0,21.3016367168334,23.6169900136854,0,54.5563981396677,26.5978771593084
"CHPT1",0.00792906815363932,4.70391427009503,2.0362179207431,1.25753736076852,1.39452400140579,0,2.87614750407184,5.93653349335088,1.50970948632905,11.6621681272945,0
"CHRAC1",82.8701503177926,22.4130081794791,11.8591752062933,40.0360667742831,17.3743210165279,8.81107413733138,28.5537813067634,20.1840164815946,15.8801519932271,0,14.1332030436495
"CHRD",0,22.5012222776186,13.0962122811956,5.82548971049099,4.52243405359355,4.00591211311096,0.211779986830903,4.44619634962278,3.25738607340945,0,39.6128108423016
"CHRDL1",0,1.98384034393212,0,0.118106328178052,0.0172214169587734,1.92421251353897,0.0324599196791116,1.54015975107831,0.190196469618708,1.72523303818111,0.230946482682665
"CHRDL2",0,0,0,1.61345373163508,0,0,0.210082576015517,0.198227425043083,0,0,1.84746972637266
"CHRFAM7A",0.011576071566116,0,0,0,1.08294698455421,0,0.0349920157668632,0.148578230110286,0,0,0
"CHRM1",0,24.6956040514013,5.77622268169657,0,0,0,0,0,0,0,0
"CHRM2",0,2.54408444845725,0,0,0.471051186338384,0,0,0,0,0,0
"CHRM3",0,0.511833837514418,0,0,0.0503032945970371,0,0,0.00605396022000288,0,0,0
"CHRM4",0,57.8878029946308,0,0,0,0,0,0.467698051252799,3.87244806545745,59.3457428479584,0
"CHRM5",0,6.05186701379295,0,0.087335023515808,0.0990466260163106,0,0,0,0.145107724646402,0,0
"CHRNA1",0,7.58093497672136,0,0,0.156188856297961,0,1.10748129617833,0.449740430813303,0,0,0
"CHRNA10",0,48.9009437297332,0,0,2.89856915858945,0,2.14633189689536,0.460275553285703,0,0,0
"CHRNA2",0,6.4272938488212,0,0.83019518259813,0,0,0,0,0,24.3686683966726,0
"CHRNA3",0,8.00143344872268,0,0,0,0,0.100123650963412,0.774683374133669,0,0,0
"CHRNA4",0,9.39769583195987,0,0.196549235593789,1.25384868973223,0,0,0,0,14.4746247284794,0
"CHRNA5",0,12.5353567064335,0,0.309890932343644,0.800170011344448,0,0.0950550362754928,0.19732018693986,0,15.7569263962026,0
"CHRNA6",0.00854876435563146,11.2741620378054,0,0.526532106500221,0,0,0.775233192221412,0.316977300293922,0,6.48354253312323,0
"CHRNA7",0,2.02164310819463,0,0,0.0050498782873465,0,0.0897439881587282,0.211699133064796,0,0,0
"CHRNA9",0,0,1.41367379452048,0,0,0,0,0,1.63881343868519,0,0
"CHRNB1",0,16.5400678447956,0,2.32313924352145,0,0,0.0447117127703318,0.464074491364842,0,0,0
"CHRNB2",0,0,0,0.988955109685904,1.77391761266392,0,0,0,0,0,0
"CHRNB3",0,5.76348431319623,0,0,0,0,0.0564979350997155,0,0,0,1.08715325824266
"CHRNB4",0,3.88313732102429,0.876716805048834,0,0,0,0.00545679355896613,0.102977234638026,0,0,0
"CHRND",2.87465936825233,32.6923715755679,0,0,0,0,0,0.149984113681687,4.03597682370225,0,0
"CHRNE",0,3.81113960860697,0,0,1.05017829119607,1.27642904530026,0.0925450876535185,0.145537806877968,0,0,1.51890512801085
"CHRNG",0,22.3736783452077,0,0,0.415603244398845,0,0,0,0,0,0
"CHST1",0.0834654577314895,11.4883840502914,25.0066590953513,0.449817497239987,14.1719431696698,0,4.44675972404515,4.07679452839368,18.509845040253,0,13.0294681993207
"CHST10",0,12.933441993631,0.0253297064280097,1.49582817876604,6.51077395084588,0,1.64355564601653,2.19180907109505,1.4124427213332,0.0290145069414436,0.248046112088445
"CHST11",0.00121999782659275,1.69225133323455,0.724640734965833,0.47151368229533,1.95164651624034,1.61529387013532,1.35710869804707,0.981272502630767,0.49699230198553,0,0.367331999223078
"CHST12",0.00833474058657119,5.08686921192272,1.95110955337237,0.128337509832322,6.86152662211086,1.3403211684026,3.23744928037699,3.45888835654665,1.16868431501487,0,0
"CHST13",0,10.6409696868556,0,0,0,0,0.0295546851396283,0,0,0,0
"CHST14",0,195.408873195734,45.4048153576841,31.2740211264474,48.95079773605,16.3001029150566,31.7378709703289,38.047257982665,0,314.471130987664,0
"CHST15",0,4.28398855076544,1.90186507475292,3.09783599294955,2.48502494800256,0.793650650531251,1.40846630203692,3.30383253214319,0.122120914714087,4.26121642296981,0.879071033599296
"CHST2",0,81.4905131281328,134.501063499959,26.3444997227856,130.025613411563,47.4315678428722,150.086924379154,111.432505340746,17.572841673425,112.594503912884,55.37067358722
"CHST3",0.0152226883377621,5.78234246384474,3.64331475697936,3.41048285266702,2.59184327733461,1.89038577465616,0.414134702397115,1.24827613846055,2.15697003487352,0.0152310964575957,5.67720906067463
"CHST4",0,44.9044860554439,1.7896585534059,0.127898797812029,0,0,0.836934450361712,0.276396917155465,0,0,0
"CHST5",0,0,0.258792186656403,1.59670965518699,10.4399776303926,6.44083651489992,0.149263250153583,0.352100472736503,0,0,0
"CHST6",0,12.3570509572272,0,0,1.70594356663595,0,0.435175145854516,0.364993614486004,0,0,0
"CHST7",0,6.6837601386253,0,0.302874655042719,0,1.70322839446938,3.20157630813432,7.07755692391159,0,0,1.68251309672318
"CHST8",0,1.64389338334092,0,0.0798375898480234,0,0,0,0.0352109765683605,0.368069218235654,2.5445069380266,0
"CHST9",0,2.50018189288156,0.00234449699453093,0,0,0,0,0.00382777475982917,0,0,0
"CHSY1",0.0343205093437311,3.29578360938438,8.08560364694391,3.97102800355497,8.73310379436338,2.28649613621611,4.89818187188197,5.88034962486357,6.32482684010363,0.431696143739864,6.44175112836305
"CHSY3",0,1.01030174930178,0.162171019653418,0.00408396446202944,0.0918053838090962,0,0.110237889405838,0.0680838970732433,0,0,0
"CHTF18",0,0,0,2.76946096704237,8.44056098839232,0,3.60966313461399,3.57416243800746,0,0.70803535905266,0
"CHTOP",80.0071253442336,34.6004506511683,9.81306205342452,32.7738593788038,37.2672953535684,17.1438915033058,37.6763624973233,35.8533591792421,27.1134601369848,0,8.41492208573623
"CHUK",0.00906132587598557,11.4860484974127,4.85976081200796,4.07414162557662,4.6283946766128,16.6116736394149,6.6969702734602,5.44033086976574,5.89809633507163,0,4.21645714967982
"CHURC1",0.0247566333691499,14.8189318902041,1.51371599221254,18.6406891925915,52.3414822911778,5.41878542223244,20.6167852208,17.2820695823148,1.37026440291731,0,4.61641794657537
"CIAO1",0,73.8347923400725,11.0120693251435,53.3477153025017,80.1116585720748,17.9375505684077,73.4647306563559,62.460391931335,7.78772065172862,59.9867364216304,11.2630639202618
"CIAO2A",0.0689858530441444,5.74139064399726,48.3269271256162,44.6936356921691,84.3493266117143,47.6105075601092,45.8504549960529,49.9775795827179,24.3863655487746,49.8698087746786,43.7255508045992
"CIAO2B",0,61.2952699411397,72.3571100814052,36.6529315612717,95.6065829582708,43.3832063614188,109.849776214174,81.4722864854113,18.2697271485147,0,0
"CIAO3",0,33.8904908487642,0,6.72355876560903,14.7662334709558,0,11.292592537486,8.99476859827915,0,44.0131687007043,11.8414456651968
"CIAPIN1",0,11.0440100433507,2.07332464374453,17.1659897163235,14.6701224916685,1.42531495418218,14.2617298701963,11.2927205806236,0,0.0389334162712409,0
"CIART",0,76.1676437255832,0.287344643294099,0,25.5430302055764,0,2.85886691453502,4.69137122179731,0,0,0
"CIB1",0.0918950180193272,90.9918299149023,232.137354079674,113.765226829844,165.058992262702,286.688641460242,217.64000459765,203.392602037352,118.002916906239,0,186.764979965741
"CIB2",0,0,0,1.90428101632976,0,0,0.357031220325402,0.554867144766773,0,0,0
"CIB3",0,16.8810281669112,3.01124517197237,0,0,0,0,0.175583935668156,0,39.6053723844773,0
"CIB4",0,6.70298919751427,1.3256512648772,0,0.430588476654791,0,0,0,0,8.57578175653248,0
"CIC",37.6667363426331,8.11420742479306,6.01911133297919,1.37387987781759,3.03062276634947,2.64893877519897,2.1991634707331,1.89887810779553,3.44432662902046,0,1.97260535988776
"CIDEA",0,13.7476413658596,0,0.0247991772464144,0.723207601460922,1.09353736799084,0,0.114841068365207,1.66400763422187,0.0322289057047765,0
"CIDEB",0.059077441328497,0.504282758911243,34.5741295027652,10.0063544767526,35.9236972358929,36.1012353759224,18.8400432537949,29.3192184740838,40.197970375724,0,26.6816474904571
"CIDEC",0,29.9508364115375,0,0,0,0.740488521074563,0,0.275805104500599,0.407787880490157,0,0
"CIITA",0,0.0207953683963581,1.17464876837175,1.02784176262213,6.90106376013126,9.27188548795955,6.36261546341469,9.75579683299443,4.68892504171912,0,4.21775866190181
"CILK1",0.216316425272351,3.23132014931552,1.91108273579075,0.770846656463763,0.878842466580004,0.408599148389962,0.485738535820633,0.678677804755424,0.693292605591313,0,0
"CILP",0,31.8208666701457,4.69365689100035,0,1.84320648133961,0,2.13188432085271,0.734386403340346,4.8908975043205,0,4.17502287216459
"CILP2",0,38.6401642772004,0,0,3.82900491899388,0,1.07584535457268,0.888242619273834,0,67.5715199042784,0
"CINP",0.0343079227445402,0,5.90357960522291,4.35822746326335,14.9242793556499,10.8503055879087,8.45200588040746,14.7513989326627,7.1652671316609,0,4.6953875938598
