"","x"
"23347",1.45743570708775
"64645",1.44152098731734
"23225",1.43986916354484
"3383",1.43782638272942
"51225",1.4362114624317
"1326",1.42388816334437
"2633",1.42035160049574
"55819",1.41551264302049
"133418",1.41331540440562
"10533",1.41059716598186
"7597",1.40931856780695
"1838",1.40835373334761
"9056",1.40558545047034
"55577",1.39976294541567
"10659",1.39830470559445
"10123",1.39662797659332
"9554",1.39325087540996
"5583",1.39122117227573
"54495",1.38895259749318
"8804",1.38820765419927
"3689",1.38783821855931
"3662",1.38773693918942
"114836",1.38629886050754
"9049",1.3843377137812
"84969",1.38140915184113
"7994",1.37821791097691
"100526664",1.37317639112112
"317772",1.37276529542556
"924",1.37053021165903
"3454",1.36566076838937
"9931",1.36451188972995
"942",1.36147668793643
"9267",1.36037588667139
"475",1.35956242930447
"1522",1.35441659531114
"147138",1.34083535160007
"57590",1.33673395525271
"23049",1.33223845660956
"5142",1.33074563056054
"90268",1.33013502883341
"4217",1.32263033869487
"1200",1.31379303761618
"10628",1.31119500497039
"51317",1.30970351174328
"29909",1.3039309590029
"9047",1.29708016519054
"1043",1.29408628057563
"55629",1.28544925663547
"9910",1.26177804509354
"55365",1.25608913146586
"51669",1.25013960639078
"537",1.24938935110008
"9779",1.24736903350138
"23157",1.2459831517013
"3759",1.24508484715299
"26993",1.24281272604378
"64393",1.24083290119886
"3559",1.23820985365554
"1356",1.2358819198194
"5698",1.2161916378477
"120425",1.21292957242891
"5890",1.20870063554351
"6688",1.20520809391625
"10538",1.20190109561369
"4189",1.19570116305545
"3708",1.1931024939773
"4773",1.192175755186
"8417",1.19009608288975
"26051",1.18974850115942
"256586",1.18855144366082
"8556",1.18496572452747
"23550",1.18481459376794
"115361",1.18092554809517
"330",1.17917224791051
"3660",1.17589326950286
"1612",1.17521323651928
"1656",1.17059277541383
"919",1.16794048926035
"22797",1.16658447675736
"80017",1.1631209704985
"10068",1.16299820337124
"9873",1.16002554371221
"3937",1.15822614161075
"29992",1.15787900768681
"6451",1.15570424648754
"393",1.14812331325984
"54923",1.14803520948392
"653361",1.14460342161676
"23046",1.14078953573208
"56916",1.13428706037262
"28959",1.13179769237829
"1508",1.13173499349326
"79987",1.13090812779169
"84174",1.12919268168275
"51643",1.12463984829124
"116138",1.12312367092624
"9526",1.12176514004842
"57466",1.10845960559865
"221472",1.09908501840049
"6398",1.09881985535629
"3778",1.09166382876748
"79637",1.08683993193213
"11068",1.08562607330327
"51524",1.07455820244874
"22870",1.0728763312409
"10346",1.0699423712211
"149041",1.06631268973675
"8519",1.06295494906073
"10437",1.06231767563517
"9439",1.05858196981506
"7375",1.0567627504562
"200316",1.05603926365472
"5998",1.05575071002628
"55823",1.05314813316067
"9648",1.04752376323241
"23318",1.04611121755523
"7423",1.04046993980591
"9961",1.03849584184434
"81611",1.03844571227
"6670",1.03582272339253
"2885",1.03274228274882
"2521",1.03188413268759
"10390",1.02366988095855
"9802",1.02043466206268
"9988",1.01860252358896
"348",1.0185270376928
"8237",1.00727630410202
"57580",1.00667946587529
"27163",1.00610220863757
"57337",1.0043233568083
"55041",1.00388807397003
"219972",1.00136248757015
"54509",1.00121321497857
"2182",0.99826413860245
"51056",0.996300815438958
"55249",0.994620581222411
"57515",0.994165914530227
"389643",0.993347137645944
"29997",0.990852326110189
"10404",0.990330360581754
"3932",0.987119619326492
"64599",0.987058216798615
"64098",0.986404534706068
"5538",0.982661175996012
"939",0.982398684534041
"3638",0.980931925426511
"1514",0.98061717720869
"7412",0.977999180319331
"286827",0.975906824327762
"2907",0.975345419910507
"9922",0.973563590530757
"79961",0.970666859631793
"56160",0.970440177258039
"84964",0.968628968609041
"4689",0.968572779611322
"8651",0.963975319896553
"58527",0.960034315221088
"92241",0.95978345213211
"84868",0.957957036944612
"84726",0.957669136261245
"8330",0.956673427239369
"527",0.955271751820087
"128346",0.953681306807692
"163087",0.949411901949957
"253430",0.946723359969554
"9482",0.94322714065008
"4145",0.943139795674137
"10384",0.942194700697893
"399512",0.941501155390353
"51092",0.940268530436023
"10577",0.939069020231501
"259293",0.938085837496972
"51506",0.937352469651687
"92906",0.936978250070942
"8554",0.9348825168975
"6890",0.930658206963983
"23339",0.930542293651933
"1230",0.926294527737634
"253260",0.92578832863932
"23064",0.924015389425757
"6120",0.923065301586233
"8530",0.919377488351579
"54737",0.918903286635489
"3669",0.918095488813695
"57674",0.917524270681956
"8454",0.916228885276034
"160518",0.914861360642915
"6503",0.913974160999455
"3702",0.912923158111047
"597",0.912713170842043
"9659",0.910634714174608
"10312",0.909029496420696
"1436",0.908696882234397
"6095",0.907202223373331
"60481",0.901810421373687
"55585",0.901511026479162
