"","x"
"RHOF",1.00121321497857
"ACSL4",0.99826413860245
"LAP3",0.996300815438958
"YY1AP1",0.994620581222411
"SERINC1",0.994165914530227
"NUGGC",0.993347137645944
"NOP53",0.990852326110189
"CPQ",0.990330360581754
"LCK",0.987119619326492
"GIGYF1",0.987058216798615
"PARVG",0.986404534706068
"PPT1",0.982661175996012
"CD27",0.982398684534041
"INSIG1",0.980931925426511
"CTSL",0.98061717720869
"VCAM1",0.977999180319331
"TRIM59",0.975906824327762
"GRINA",0.975345419910507
"IQSEC1",0.973563590530757
"DENND2D",0.970666859631793
"NSMCE3",0.970440177258039
"ALKBH6",0.968628968609041
"NCF4",0.968572779611322
"SOCS1",0.963975319896553
"ABRACL",0.960034315221088
"RCSD1",0.95978345213211
"HAVCR2",0.957957036944612
"PRRC2B",0.957669136261245
"H2AC15",0.956673427239369
"ATP6V0C",0.955271751820087
"C1orf162",0.953681306807692
"ZNF383",0.949411901949957
"NBPF_Family",0.947128477002379
"IPMK",0.946723359969554
"STX8",0.94322714065008
"MATK",0.943139795674137
"BTN3A3",0.942194700697893
"SLC25A35",0.941501155390353
"SIDT2",0.940268530436023
"NPC2",0.939069020231501
"TAS2R30",0.938085837496972
"LOC107985082",0.937405603738353
"UFC1",0.937352469651687
"HNRNPLL",0.936978250070942
"PIAS1",0.9348825168975
"ZBED1_MDH1B",0.93232869743966
"TAP1",0.930658206963983
"VPS39",0.930542293651933
"CCR1",0.926294527737634
"RICTOR",0.92578832863932
"SETX",0.924015389425757
"RPE",0.923065301586233
"CST7",0.919377488351579
"MPHOSPH8",0.918903286635489
"ISG20",0.918095488813695
"RNF213",0.917524270681956
"CUL1",0.916228885276034
"DENND5B",0.914861360642915
"SLA",0.913974160999455
"ITK",0.912923158111047
"BCL2A1",0.912713170842043
"PDE4DIP",0.910634714174608
"TCIRG1",0.909029496420696
"CSF1R",0.908696882234397
"RORA",0.907202223373331
"ELOVL5",0.901810421373687
"UBE2Q1",0.901511026479162
"DENND1C",0.901394442997357
"ACBD5",0.896919363100081
"LYRM1",0.896309667425614
"MBOAT1",0.895764221149037
"SAMHD1",0.895087775505113
"AREL1",0.892582316406558
"SEPTIN2",0.886852358334762
"FBXL4",0.884749109484959
"RASSF5",0.884524435022887
"CD81",0.881979077104844
"IRF1",0.881422493815251
"DOCK10",0.879852316491255
"SSH2",0.879117145132627
"CRBN",0.878883616708301
"PILRB",0.878413679470878
"BCL11B",0.876399656937136
"ATP13A2",0.87635512769386
"SDCBP",0.875302839517077
"BRAP",0.87475509825655
"LYN",0.87301393120084
"OTUD5",0.870809954999019
"ZNF350",0.862855998743851
"P2RX5",0.861168350205521
"CD37",0.858614060428165
"HCLS1",0.856766614626712
"CNOT6L",0.856418449330592
"GPRIN3",0.853365010547742
"CD6",0.853017970576728
"SLC43A3",0.851144896395371
"SAFB2",0.849054519776511
"JADE1",0.847358739955914
"BTN3A1",0.846055506163894
"PTAR1",0.845585398581278
"SECISBP2",0.844908186333858
"IFFO1",0.842404782482543
"PLPBP",0.841812078009271
"SFT2D3",0.8416209578989
"CAPN7",0.839390396429937
"TLN1",0.838655589148607
"TANK",0.837933308493869
"CXCR4",0.837746091817616
"ANKHD1_ANKHD1-EIF4EBP3",0.837033040550232
"GK",0.836159698118582
"OGFR",0.834896590118234
"PRR5L",0.834621630975102
"C4A",0.832253298057673
"AKR1A1",0.830420538426378
"TMEM19",0.830147807495715
"ZNF589",0.829488986727529
"LASP1",0.826874366221801
"P4HTM",0.824383075748314
"ARL6IP5",0.823384425150617
"KMT2E",0.823283342448124
"SGSH",0.822369986584042
"RBM39",0.822221788080339
"ITGB7",0.821930044103568
"MOB1A",0.821626574237573
"ABHD3",0.820471603478977
"RPAP2",0.816987898317209
"APBB1IP",0.816974727316706
"CTC1",0.81548226072826
"RGS19",0.8142462184568
"SELENOH",0.814221370844944
"FLCN",0.811961677278138
"FMNL1",0.811956070102035
"CREBZF",0.809630629665255
"SGTB",0.808444551004638
"SLC15A4",0.808398946996793
"DDX20",0.807691628786574
"SUN2",0.807573964639727
"CTSA",0.806529398932131
"CYFIP2",0.805681416938344
"FBXO21",0.803890162949137
"BIN2",0.803090329900543
"MAML2",0.802085619278616
"PRPF4B",0.801028146894486
