"","x"
"EMB",1.67712065511112
"COX14",1.67576202040837
"ATG7",1.67527656999041
"CCL14",1.67485547857354
"ZNF281",1.67440091692556
"TMBIM4",1.6743112651181
"H2BC7",1.67419901057838
"EBI3",1.6737989239165
"TIGD2",1.67355091761234
"LRCH4_ZASP",1.67354466677
"IL2RA",1.67345609875329
"RNF125",1.67272229867555
"IDO1",1.67192463150842
"ZCCHC8",1.67081408469315
"GPX3",1.66968645226093
"PTPRM",1.66916132846042
"CREBRF",1.66907679823069
"ZNF566",1.66886670046042
"HAVCR2",1.66868155757462
"SLC30A7",1.66851772085767
"CREB1",1.66705033397818
"HLA-DRB4",1.66342167621673
"PSD4",1.66288394485224
"TBC1D5",1.6617919824331
"MAP3K8",1.66078404040335
"HIC1",1.66068780770779
"POU2F1",1.66063142076137
"SECTM1",1.66001196588016
"ACOT1",1.66000812077925
"ZSWIM1",1.65945648380474
"CD58",1.65894558661235
"PPP1R3E",1.65881819638011
"SEPTIN1",1.65779194661025
"TMX3",1.65744903638559
"BTBD2",1.65719159203252
"PPT1",1.65697331764146
"GLIPR1",1.65657049595281
"FGD2",1.65510458174327
"MATK",1.65043470410389
"BIRC6",1.64993602902009
"CDC40",1.6497190925673
"CELF2",1.64956172878015
"TANGO2",1.64736285907422
"KLHL15",1.64529435271081
"VCAM1",1.64454443452951
"ZNF844",1.64450131752498
"PPIG",1.64383053978177
"ZNF583",1.64292544806848
"CTSZ",1.64163605564422
"SMIM13",1.64000633148424
"STRADB",1.63976749564034
"DHX40",1.63902537334351
"AKIRIN2",1.63817836887189
"TMEM176A",1.63709884241113
"PCNX4",1.63645137589938
"ARHGAP27",1.63403097808874
"MAN2B1",1.63274376930434
"SIRT1",1.63226174527207
"SIGLEC10",1.63213060886056
"DAPK1",1.63089632913397
"ZNF302",1.62992326602053
"CASP8",1.62910898177513
"ALPL",1.62852480851292
"MMP9",1.62828704097855
"H2BC4",1.62809522275808
"PGPEP1",1.62790130465701
"NR1H3",1.62768991252095
"CD226",1.62677638943651
"GCC1",1.62501508850831
"FOXP3",1.62463069480679
"CD27",1.6236294418073
"DTNB",1.62329606094609
"SLC35E2B",1.62325562650072
"SMCR8",1.62209526415233
"THOC2",1.6220264408362
"VPS33A",1.6199376881433
"ARHGAP4",1.61733744897137
"CSF2RB",1.61333385116798
"PCGF5",1.61197324122526
"IRF2",1.61186989741807
"MAN2A1",1.60849661613812
"CD37",1.60707510869613
"SOCS1",1.60689997791889
"MYLIP",1.6036709480631
"RASGEF1B",1.60267244366347
"JAKMIP1",1.60210875305471
"LIFR",1.60145369878766
"ABCB7",1.59884616650085
"VWF",1.59879532750005
"YTHDF1",1.59808548298493
"SMCHD1",1.59627142997638
"TUBGCP6",1.59615417729347
"SLA2",1.59601678845606
"TICAM2",1.59477347327192
"LCK",1.59469667298495
"CD79A",1.59271397957738
"IPMK",1.5925652678825
"IRF5",1.5915887281271
"SIRPB2",1.59112320565191
"M6PR",1.58942486882991
"AKAP10",1.58703706934238
"TMEM14C",1.58423913924082
"EED",1.58324729165804
"ERBIN",1.58289122631601
"VEGFB",1.58025834871263
"RNASEL",1.57773828116128
"ZNF708",1.57769304982641
"PRKCH",1.57766423142808
"PLEKHM3",1.57750268713163
"MPEG1",1.577403346719
"YPEL5",1.57505962340434
"ZFP62",1.57446189947882
"EPB41",1.57282619511793
"OBSCN",1.57053369642109
"YAF2",1.56945701988798
"FBXL3",1.56916646295436
"RNF44",1.5677339100768
"H2AC15",1.56766081750461
"NIPBL",1.56762329977629
"TMEM86A",1.56750050055046
"RBM22",1.56476740601187
"TPP1",1.56426982106919
"LYN",1.56001423878163
"ZNF420",1.55878442071771
"ZNF383",1.55838425085267
"ZNF518A",1.5573333473687
"ELOVL5",1.55639760574641
"CD6",1.55628527990037
"TNIP2",1.55624855765675
"HMGCL",1.55549811030334
"SNX22",1.55424076005895
"DNAJA1",1.55296092310425
"CXCR6",1.55136920121554
"GK",1.55132913289595
"RNF130",1.55111330116303
"RNF111",1.55068204866071
"PCBD2",1.54970276668322
"TRAPPC6A",1.5493347366162
"MOSPD2",1.54819260080509
"UFC1",1.54806821607948
"UBXN11",1.54777224957103
"RCSD1",1.54670890435725
"CLIC2",1.54648869896333
"CHST12",1.54645897356988
"PARP4",1.5441647776996
"MANEA",1.54411476935747
"IQCN",1.54392845856791
"GPD2",1.5439245242654
"TMEM176B",1.54370191321709
"RAP1B",1.54294297725644
"RBL2",1.54268863728475
"NCF4",1.54096889970404
"SPOP",1.54080415710117
"TARBP1",1.54014860364674
"PEPD",1.53788639410292
"PLCB2",1.53705016865482
"PCNP",1.53704600654884
"RORA",1.53691299153387
"TEX10",1.53509656935547
"H3C3",1.53444296251126
"ACTR3",1.5343820463037
"MED13L",1.53412283456175
"SLC43A3",1.53376014862662
"CASC4",1.53074401576292
"KAT6A",1.52979209978479
"BATF",1.5279632142091
"ADORA2A",1.52660782795958
"CCL3_Family",1.52465921350085
"C1GALT1",1.52461817634909
"CPPED1",1.52237941363071
"ABHD3",1.52150568761366
"ACAD10",1.52124974506366
"ZNF439",1.52064127862946
"MPDU1",1.52014883898661
"UBE2J1",1.51980383848948
"ZC3H7A",1.51775548532957
"ASB3",1.51620593472338
"LINS1",1.5130737864607
"MAP10",1.51176379197901
"BCL11A",1.50994237048572
"SLC50A1",1.50739606621049
"TEX264",1.50593435267288
"DDHD2",1.50465936374733
"CCDC141",1.50454420274299
"INSIG1",1.50445687799747
"UTP20",1.5038883816597
"LIME1",1.50366906958825
"LPCAT1",1.50334422004076
"GAMT",1.50248230585054
"CSF1R",1.5019796268423
"BAG6",1.50178879514833
"PTAR1",1.50027212714032
"ADA2",1.49899672081279
"TMEM60",1.49662524679844
"SENP7",1.49656721757824
"ACBD5",1.49641398009214
"GCNT1",1.49572198541523
"COG1",1.49564876963394
"APBB1IP",1.49494376108212
"RHOF",1.49333709060727
"PYHIN1",1.49270340440146
"GPBP1L1",1.4924604913767
"ZBTB3",1.4923598178169
"TRIM59",1.49148247035048
"IL18BP",1.49080828231691
"DNAJC2",1.49060566262593
"AGO1",1.48936648374273
"PDE4DIP",1.48782241971939
"C19orf12",1.48745643950247
"CRTAM",1.48745342531186
"TMEM104",1.48730093557431
"TXNIP",1.48713167711838
"TMEM123",1.48563836068274
"NUGGC",1.48563209095334
"NUCB2",1.48441719700409
"RHOH",1.48432990289873
"GTF2H2_Family",1.4839123564451
"CGAS",1.48301840647555
"PEX1",1.48278776810716
"CPNE5",1.48247667649932
"PHF21A",1.48227254205252
"AREL1",1.48058133177115
"MTRF1",1.4801249623485
"WDFY1",1.47934400354889
"FAM172A",1.47569307711782
"SLC25A16",1.47539591262725
"WBP2",1.47396828887789
"NEK1",1.4731453693189
"LIN54",1.47170493632568
"GOLPH3",1.47164992729257
"POC1B",1.47054588684239
"KMT2E",1.47043716562595
"TTN",1.46976669924504
"CDYL2",1.46822354381533
"SPI1",1.46803530755121
"PWWP2A",1.46756295351701
"CCR5",1.46575116570572
"ATP6V0E2",1.46294451443513
"ZBED1_MDH1B",1.46289837213678
"P2RX7",1.46281944357789
"TMEM127",1.46195897380353
"PRRC2B",1.46141970215074
"PLCG2",1.46014159042066
"KLHDC1",1.46005592446401
"PPM1A",1.4597547709929
"BIN2",1.45847752286523
"ALG6",1.45687726437828
"PPID",1.45510993260136
"YIPF6",1.45477546093049
"ZBED6CL",1.45431369826674
"ZEB1",1.45351441700225
"MFSD14B_MFSD14C",1.45305594596806
"CCNT2",1.45247167467621
"SLC23A2",1.4521634058415
"JADE1",1.45190156259313
"NFATC2",1.45122805203632
"IFI30",1.45098146126473
"TOMM7",1.45013107263693
"DOP1A",1.44986916837252
"TUBD1",1.44899891749448
"ITFG1",1.44815402072712
"YY1AP1",1.44814254079373
"ZNF184",1.44653273150588
"PLEKHA3",1.44603177916091
"RRNAD1",1.44545593361493
"S1PR2",1.44541278711921
"OAS1",1.44540583608193
"POU2F2",1.44492595859663
"PRF1",1.44459930043603
"OSBPL8",1.44368370079586
"ISG20",1.44310229293431
"ASB3_GPR75-ASB3",1.44246078383643
"RFFL",1.44234692823439
"IFFO1",1.44206362144427
"TMEM19",1.44203658515882
"PARVG",1.44180873686362
"PARP11",1.441710227303
"SUSD1",1.44121893690843
"MANBA",1.44065020841376
"ASCL2",1.44047633305939
"GPRIN3",1.44021553111788
"PRDX4",1.43773162398099
"IK",1.43761617896364
"CNOT6L",1.4373625363636
"ITPKB",1.43720510516882
"EXOC4",1.43679604488694
"CUL4B",1.4361445308502
"CYB561D2",1.4361346569522
"NECAP1",1.43504795181815
"FANCF",1.43464925296677
"GCDH",1.43418061523446
"CERT1",1.4338069569679
"SMOC2",1.4335331909796
"ANKHD1_ANKHD1-EIF4EBP3",1.43007397458509
"EPC2",1.42827854578033
"FKBP15",1.42781480244513
"NUP153",1.42684365218271
"MGST3",1.4263775162619
"ZW10",1.42633384771348
"PRPF38B",1.42493298973448
"SMIM43",1.42466915362268
"PITPNC1",1.42415013948149
"RCAN2",1.42195970703795
"RASGRP1",1.42163396521669
"AMN1",1.41987435770277
"CEP57L1",1.41963226145174
"SULT1C2",1.4194599994829
"EIF4G3",1.41926464059373
"BANK1",1.41844497850988
"ITIH5",1.41808822224603
"GIMAP8",1.41713465623553
"ELF2",1.4165333353112
"RRAGC",1.41622881994567
"TCF12",1.41593281312926
"UFSP2",1.41585009435194
"CD247",1.4154313837082
"CTC1",1.41500353542398
"GMEB1",1.41394239846757
"ART4",1.41264124561373
"RFTN1",1.41060199912314
"TUT4",1.41056876227857
"FUS",1.40990882564224
"TRIM24",1.40936349042247
