"","x"
"1117",2.42330329566493
"1997",2.41741410932831
"64759",2.416665348006
"9666",2.41502892213733
"128346",2.41427698860684
"339318",2.41097232305442
"57559",2.41066033834166
"1520",2.4101574473472
"3119",2.40979212101461
"126364",2.40685188121588
"441168",2.40444240706089
"968",2.40121989242293
"79891",2.40096308593687
"6817",2.39979465176463
"2313",2.39640673475957
"2999",2.39617053468041
"55972",2.38759932199978
"134359",2.38680583670611
"710",2.38434775073166
"967",2.3835339139384
"7644",2.38038244689436
"80183",2.3802589613855
"971",2.37984267455534
"57639",2.37784400798742
"597",2.37575724539752
"925",2.36994963684825
"3176",2.36935250873458
"11320",2.36932462147805
"94",2.3668452636615
"3561",2.3661873963211
"63916",2.36566566745795
"29926",2.36101319031393
"5552",2.35908004623726
"163049",2.35038303232458
"9530",2.34999590579225
"1378",2.34800208926494
"54",2.3461785562235
"10723",2.34208916168891
"7305",2.3359503369658
"4345",2.33571790482174
"79184",2.33492523884651
"64747",2.33120289411492
"27334",2.3290207282693
"219285",2.32735414061412
"26061",2.32701934647963
"102723407",2.3196502167421
"2833",2.31828663421753
"255403",2.31295382061468
"85403",2.30787661266873
"100049587",2.30658240543025
"533",2.30508697469257
"1521",2.30477833790151
"5341",2.30248938348793
"56935",2.30145239677792
"2495",2.29864073581195
"80832",2.28658886931905
"91851",2.28422804654755
"122060",2.28132806744441
"91133",2.27720048889101
"23335",2.27439146840309
"388325",2.27381170779718
"6559",2.27043385425088
"100506084",2.26785438441469
"59342",2.26733829551371
"100506144",2.26710191604741
"90649",2.26673545196853
"10129",2.26224336836845
"23130",2.2603469836206
"80774",2.25860520628499
"340252",2.2566473436034
"113263",2.25526879644037
"969",2.24938115190099
"5991",2.24247660948886
"167227",2.24207391136055
"4208",2.24039677225994
"10385",2.23664531538564
"203328",2.22934886389868
"926",2.2272490686647
"92255",2.22685254758499
"474344",2.22376999739369
"27180",2.22372410311139
"9802",2.22189803219321
"23643",2.22113527710035
"7980",2.21807078987239
"9844",2.21285751292737
"152006",2.21129456589154
"115350",2.21067705807354
"341",2.20591158449476
"115209",2.20549172025256
"8832",2.20480154134129
"22863",2.20334447700085
"64326",2.20213947860919
"3631",2.19544111332523
"317772",2.19514771600345
"170575",2.19348094430563
"55114",2.19255654764894
"9857",2.19193187926593
"55454",2.19155240294265
"84450",2.18116966810723
"1777",2.17972071432693
"51313",2.17656758662832
"5900",2.17503251785595
"64744",2.17429013242095
"55144",2.17085157203112
"9663",2.16667203773401
"256435",2.16328133892392
"129080",2.15726445956489
"142",2.15097528247127
"25956",2.15030616415199
"9044",2.14927798155831
"85013",2.1452735897759
"91694",2.14253165318502
"115361",2.1413887983117
"83932",2.13758442295578
"55023",2.13688374674712
"9056",2.13594328339763
"51225",2.13262632983929
"23136",2.13210173730611
"5631",2.13040481785235
"55534",2.12880973471996
"411",2.12703600413189
"3268",2.125271499723
"5521",2.12467346983608
"64333",2.12351087157772
"752",2.12178254762668
"25904",2.11953295839924
"51704",2.11752415927788
"154881",2.11371536485457
"3115",2.11247679856881
"8804",2.1101231861016
"114836",2.10370241608196
"472",2.10041563579707
"3398",2.09894445405976
"1445",2.09654186375265
"10289",2.09581353633671
"219931",2.09517933965409
"10235",2.09367477342852
"29887",2.09218151412307
"79931",2.09029361428378
"5549",2.08552880538655
"5998",2.08044152368309
"164118",2.07901111243569
"84514",2.07885722892139
"79415",2.07649585169556
"11026",2.07567761572607
"64172",2.0720700645047
"3003",2.07064695684135
"23399",2.07032972621256
"64092",2.0687195167826
"51284",2.06465379611254
"10220",2.06189589128977
"3417",2.05849039632479
"170959",2.05815725580545
"1066",2.0563473279831
"116984",2.05408998581652
"55103",2.05372388504055
"119504",2.05268584115342
"2936",2.05035302968621
"9595",2.04737974870416
"2207",2.04721836912317
"8477",2.04546475580552
"3759",2.0445802437414
"3512",2.04448269692417
"56978",2.04267215566348
"6414",2.03922918489944
"64919",2.03700834671987
"8635",2.03576879945429
"6613",2.03477749344721
"100506736",2.03413486985055
"22797",2.03075088455803
"84614",2.03001706295231
"55196",2.02883579432666
"3662",2.02705810385501
"127428",2.02232429098854
"2581",2.01897173070323
"9953",2.01749269953187
"1509",2.01570532451074
"147138",2.01524668913805
"9869",2.01442199144624
"2339",2.01342322390768
"4668",2.01179109538032
"3603",2.01020220119062
"22889",2.00824402793825
"84969",2.00738187115447
"4046",2.00497025272677
"55303",2.00324559453407
"8869",2.00276533749172
"412",2.00190935268772
"4154",2.00037145635965
"4542",1.99877866338772
"3824",1.99684207098433
"148254",1.99581539818078
"1318",1.9949554585464
"79692",1.99494383177758
"409",1.99489032042275
"64116",1.99047017634667
"6574",1.9866771803744
"29909",1.98421454425985
"2799",1.9839225475833
"54900",1.98307490529564
"6402",1.98156196286119
"79630",1.9761069117616
"26996",1.97494902170345
"22869",1.97399192133449
"79073",1.97270384258364
"440515",1.97226785210674
"126432",1.97152538313484
"56990",1.96883148233841
"54806",1.96717296782006
"231",1.96252293764429
"79987",1.96210646732065
"51439",1.95894223292808
"5567",1.95827719274189
"9554",1.95816358730908
"7769",1.95615166847479
"254251",1.95585294741221
"7770",1.95426951138438
"8637",1.95309085865512
"85315",1.95188962033984
"122830",1.95119061115795
"240",1.94658837742532
"51191",1.94331858162019
"254170",1.94282836839123
"348",1.94191034642351
"4065",1.94078877948146
"23341",1.93744615517289
"23283",1.93366882875192
