"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PPDPF",12116.6726063779,-0.0818486544667353,0.0804316402045857,-1.01761762235042,0.308859709325603,0.534519620686871
"CHCHD7",1241.08818622087,0.109135445329706,0.0850314874759906,1.2834709655117,0.199327125339534,0.416021883442206
"FKRP",806.093160453733,0.101182464968577,0.0553319881339031,1.82864322033245,0.0674530735441652,0.214689526122241
"MMP28",2583.09469977853,0.0432100119677312,0.192882691938473,0.224022236176144,0.822740000947166,0.91122141830622
"ZSCAN5A",303.207672110068,0.0590488538007962,0.0733330946299614,0.805214263747583,0.420696046772092,0.636064877365215
"ALDH5A1",897.328298404349,0.283088856659297,0.149413317602945,1.89466950604487,0.0581362000868423,0.195331162911912
"FA2H",296.419962520359,0.524276457715641,0.224177780236391,2.33866379247221,0.0193528404480889,0.0995584887840309
"GDPD3",271.51055650704,-0.497763889944173,0.192500913432813,-2.58577417149714,0.00971605655467837,0.0654884887513456
"DHRS11",422.982896399653,0.282875661630599,0.0945421855513354,2.9920575664818,0.00277104004670795,0.0300761985461725
"TNIP2",2502.9461310242,-9.14744418788123e-05,0.0637930958060715,-0.00143392385528508,0.998855894686574,0.999307218985702
"PLEKHF1",1023.74052611648,0.104942367788558,0.119286425662721,0.879751130151888,0.378994144067282,0.600557317138282
"MFSD11",1304.41599320366,-0.0370555942198467,0.058538402397562,-0.63301341857922,0.526724880319614,0.721525050918567
"GNPTAB",3636.3205576549,0.00652280893050945,0.0655086864428927,0.0995716642280062,0.920684390670333,0.962255002208658
"PRRC2A",19758.0074915027,0.0898075745034514,0.0591360528363194,1.51866027906913,0.128848029693338,0.31979744320601
"TMEM243",453.473733316239,0.26480468919987,0.0765967827534234,3.45712547813289,0.000545970564484682,0.0111245689404586
"LENG1",443.705956817432,0.0158309169403021,0.0680210463152254,0.232735569325675,0.81596674718845,0.908132079074415
"LILRA6",139.491344411928,-0.245836949927751,0.159899277302024,-1.53744878698485,0.124183447090722,0.312887780513824
"C1orf35",1073.56785642781,0.093863875402141,0.0725211388822381,1.29429676434839,0.195562933699743,0.411214557486719
"BAG6",13068.7820507496,0.00858864012962312,0.0454200529250624,0.189093573796432,0.850019477997742,0.926983152618618
"PRR15L",151.189521911302,0.395513210258858,0.226501524402469,1.74618343652325,0.080779082028786,0.24045487446839
"RBM42",4827.56256026407,0.0561550161996137,0.0659403319516867,0.851603480564178,0.394434207156702,0.613868219774761
"CENPO",645.4783297162,0.230813229331396,0.0701999726986897,3.2879390184678,0.00100923697726573,0.0157552447038487
"BRME1",290.942703296163,0.635043804576382,0.160735693003415,3.9508574151162,7.78717097474421e-05,0.00321152943255887
"CRELD2",2496.9646218588,0.0500380071932954,0.0821484119482239,0.609117157673518,0.54244678566879,0.732879644829643
"ZNF343",532.396191145483,0.125473236657371,0.066108024647538,1.89800311424135,0.0576956717871831,0.194490484570598
