"","cell_type","TCGA-4P-AA8J","TCGA-BA-4074","TCGA-BA-4075","TCGA-BA-4076","TCGA-BA-4077","TCGA-BA-4078","TCGA-BA-5151","TCGA-BA-5152","TCGA-BA-5153","TCGA-BA-5555","TCGA-BA-5556","TCGA-BA-5557","TCGA-BA-5558","TCGA-BA-5559","TCGA-BA-6868","TCGA-BA-6869","TCGA-BA-6870","TCGA-BA-6871","TCGA-BA-6872","TCGA-BA-6873","TCGA-BA-7269","TCGA-BA-A4IF","TCGA-BA-A4IG","TCGA-BA-A4IH","TCGA-BA-A4II","TCGA-BA-A6D8","TCGA-BA-A6DA","TCGA-BA-A6DB","TCGA-BA-A6DD","TCGA-BA-A6DE","TCGA-BA-A6DG","TCGA-BA-A6DI","TCGA-BA-A6DJ","TCGA-BA-A6DL","TCGA-BA-A8YP","TCGA-BB-4217","TCGA-BB-4223","TCGA-BB-4224","TCGA-BB-4225","TCGA-BB-4227","TCGA-BB-4228","TCGA-BB-8596","TCGA-BB-8601","TCGA-BB-A5HU","TCGA-BB-A5HY","TCGA-BB-A5HZ","TCGA-BB-A6UM","TCGA-BB-A6UO","TCGA-C9-A47Z","TCGA-C9-A480","TCGA-CN-4722","TCGA-CN-4723","TCGA-CN-4725","TCGA-CN-4726","TCGA-CN-4727","TCGA-CN-4728","TCGA-CN-4729","TCGA-CN-4730","TCGA-CN-4731","TCGA-CN-4733","TCGA-CN-4734","TCGA-CN-4735","TCGA-CN-4736","TCGA-CN-4737","TCGA-CN-4738","TCGA-CN-4739","TCGA-CN-4740","TCGA-CN-4741","TCGA-CN-4742","TCGA-CN-5355","TCGA-CN-5356","TCGA-CN-5358","TCGA-CN-5359","TCGA-CN-5360","TCGA-CN-5361","TCGA-CN-5363","TCGA-CN-5364","TCGA-CN-5365","TCGA-CN-5366","TCGA-CN-5367","TCGA-CN-5369","TCGA-CN-5370","TCGA-CN-5373","TCGA-CN-5374","TCGA-CN-6010","TCGA-CN-6011","TCGA-CN-6012","TCGA-CN-6013","TCGA-CN-6016","TCGA-CN-6017","TCGA-CN-6018","TCGA-CN-6019","TCGA-CN-6020","TCGA-CN-6021","TCGA-CN-6022","TCGA-CN-6023","TCGA-CN-6024","TCGA-CN-6988","TCGA-CN-6989","TCGA-CN-6992","TCGA-CN-6994","TCGA-CN-6995","TCGA-CN-6996","TCGA-CN-6997","TCGA-CN-6998","TCGA-CN-A497","TCGA-CN-A498","TCGA-CN-A499","TCGA-CN-A49A","TCGA-CN-A49B","TCGA-CN-A49C","TCGA-CN-A63T","TCGA-CN-A63U","TCGA-CN-A63V","TCGA-CN-A63W","TCGA-CN-A641","TCGA-CN-A642","TCGA-CN-A6UY","TCGA-CN-A6V1","TCGA-CN-A6V3","TCGA-CN-A6V6","TCGA-CN-A6V7","TCGA-CQ-5323","TCGA-CQ-5324","TCGA-CQ-5325","TCGA-CQ-5326","TCGA-CQ-5327","TCGA-CQ-5329","TCGA-CQ-5330","TCGA-CQ-5331","TCGA-CQ-5332","TCGA-CQ-5333","TCGA-CQ-5334","TCGA-CQ-6218","TCGA-CQ-6219","TCGA-CQ-6220","TCGA-CQ-6221","TCGA-CQ-6222","TCGA-CQ-6223","TCGA-CQ-6224","TCGA-CQ-6225","TCGA-CQ-6227","TCGA-CQ-6228","TCGA-CQ-6229","TCGA-CQ-7063","TCGA-CQ-7065","TCGA-CQ-7068","TCGA-CQ-7069","TCGA-CQ-7071","TCGA-CQ-7072","TCGA-CQ-A4C6","TCGA-CQ-A4C7","TCGA-CQ-A4C9","TCGA-CQ-A4CA","TCGA-CQ-A4CB","TCGA-CQ-A4CD","TCGA-CQ-A4CE","TCGA-CQ-A4CG","TCGA-CQ-A4CH","TCGA-CQ-A4CI","TCGA-CR-5243","TCGA-CR-5247","TCGA-CR-5248","TCGA-CR-5249","TCGA-CR-5250","TCGA-CR-6467","TCGA-CR-6470","TCGA-CR-6471","TCGA-CR-6472","TCGA-CR-6473","TCGA-CR-6474","TCGA-CR-6477","TCGA-CR-6478","TCGA-CR-6480","TCGA-CR-6481","TCGA-CR-6482","TCGA-CR-6484","TCGA-CR-6487","TCGA-CR-6488","TCGA-CR-6491","TCGA-CR-6492","TCGA-CR-6493","TCGA-CR-7364","TCGA-CR-7365","TCGA-CR-7367","TCGA-CR-7368","TCGA-CR-7369","TCGA-CR-7370","TCGA-CR-7371","TCGA-CR-7372","TCGA-CR-7373","TCGA-CR-7374","TCGA-CR-7376","TCGA-CR-7377","TCGA-CR-7379","TCGA-CR-7380","TCGA-CR-7382","TCGA-CR-7383","TCGA-CR-7385","TCGA-CR-7386","TCGA-CR-7388","TCGA-CR-7389","TCGA-CR-7390","TCGA-CR-7391","TCGA-CR-7392","TCGA-CR-7393","TCGA-CR-7394","TCGA-CR-7395","TCGA-CR-7397","TCGA-CR-7398","TCGA-CR-7399","TCGA-CR-7401","TCGA-CR-7402","TCGA-CR-7404","TCGA-CV-5430","TCGA-CV-5431","TCGA-CV-5432","TCGA-CV-5434","TCGA-CV-5435","TCGA-CV-5436","TCGA-CV-5439","TCGA-CV-5440","TCGA-CV-5441","TCGA-CV-5442","TCGA-CV-5443","TCGA-CV-5444","TCGA-CV-5966","TCGA-CV-5970","TCGA-CV-5971","TCGA-CV-5973","TCGA-CV-5976","TCGA-CV-5977","TCGA-CV-5978","TCGA-CV-5979","TCGA-CV-6003","TCGA-CV-6433","TCGA-CV-6436","TCGA-CV-6441","TCGA-CV-6933","TCGA-CV-6934","TCGA-CV-6935","TCGA-CV-6936","TCGA-CV-6937","TCGA-CV-6938","TCGA-CV-6939","TCGA-CV-6940","TCGA-CV-6941","TCGA-CV-6942","TCGA-CV-6943","TCGA-CV-6945","TCGA-CV-6948","TCGA-CV-6950","TCGA-CV-6951","TCGA-CV-6952","TCGA-CV-6953","TCGA-CV-6954","TCGA-CV-6955","TCGA-CV-6956","TCGA-CV-6959","TCGA-CV-6960","TCGA-CV-6961","TCGA-CV-6962","TCGA-CV-7089","TCGA-CV-7090","TCGA-CV-7091","TCGA-CV-7095","TCGA-CV-7097","TCGA-CV-7099","TCGA-CV-7100","TCGA-CV-7101","TCGA-CV-7102","TCGA-CV-7103","TCGA-CV-7104","TCGA-CV-7177","TCGA-CV-7178","TCGA-CV-7180","TCGA-CV-7183","TCGA-CV-7235","TCGA-CV-7236","TCGA-CV-7238","TCGA-CV-7242","TCGA-CV-7243","TCGA-CV-7245","TCGA-CV-7247","TCGA-CV-7248","TCGA-CV-7250","TCGA-CV-7252","TCGA-CV-7253","TCGA-CV-7254","TCGA-CV-7255","TCGA-CV-7261","TCGA-CV-7263","TCGA-CV-7406","TCGA-CV-7407","TCGA-CV-7410","TCGA-CV-7411","TCGA-CV-7413","TCGA-CV-7414","TCGA-CV-7415","TCGA-CV-7416","TCGA-CV-7418","TCGA-CV-7421","TCGA-CV-7422","TCGA-CV-7423","TCGA-CV-7424","TCGA-CV-7425","TCGA-CV-7427","TCGA-CV-7428","TCGA-CV-7429","TCGA-CV-7430","TCGA-CV-7432","TCGA-CV-7433","TCGA-CV-7434","TCGA-CV-7435"
"1","Myeloid dendritic cell activated",0.187196919385945,0.149360769406126,0.0543247331445181,0.0544640696475247,0.159826111081717,0.146668452161914,0.167876456590362,0.263963794682112,0.15688038653542,0.166649702737073,0.278915562673413,0.242522941640393,0.17263113818958,0.331171304156639,0.00489093880494668,0.0432693032502077,0.168734713090495,0.135181694668772,0.155266059631265,0.157361248449022,0.0791131555542214,0.0109241371803974,0.124863296472482,0.127533402733006,0.184284814830341,0.17656963298953,0.108394388016828,0.307031055233753,0.233949026588665,0.00776552312662309,0.228587084802898,0.0197352446713591,0.206862455882656,0.0298660836626492,1.85316880424128e-19,0.21011173460685,0.20678645349217,0.046138463748614,0.261057705553438,0,0.215571330513346,0.239677135432653,4.45722133091275e-18,0.144419422779709,0.0383329000054489,0.0461116036207552,0.164883135783793,0.105547912746748,0.0940704581259004,0.120938027012399,0.116419554499655,0.146991559619938,0.033007088679103,0.0993264259875217,0,0.370938059679835,0.141432827844471,0.0195789635077095,0.0613856704088834,0.360993114142592,0.254043767412356,0.277763406810739,0.269413269039211,0.103312400454857,0.180109730397485,0.14765165711041,0.164303118338174,0.104229946264016,0.21437643067626,0.0745809977792611,0.112155249053956,0.26023032468728,0.343884418489036,0.238229209720358,0.118337945493901,0.194502408102641,0.137399607368158,0.127111614630122,0.146231913043843,0.175070961760372,0.256468645185036,0.264961780540038,0.299449630574502,0.191138758468002,0.0986611443055359,0.0747130516124023,0.180623137324932,0.337663031933836,0.132027806236959,0.345327394501326,0.213378499414996,0.316409824516253,0.177958733622611,0.124297369170851,0.145753646102341,0.17776521260094,0.0158852844175301,0,0.27668280836105,0.170289748244218,0.0736053294592042,0.137539415309028,0.296934545560121,0.040204483190409,0.0877245095237952,0.0955213697785135,0.136294556288018,0.213783737327475,0,0.0807701787075624,0.129547279783791,0.238629451344826,2.15563917383864e-18,0.0508418607382639,0.0604685734001121,0.0623911367685678,0.104275215523281,0.212269627664353,0.302153469646465,0.161373738747146,0.196619789110627,0.0619566392178455,0.207330102702563,0.14461782218012,0.276823602864541,0.141911557856508,0.220579655323881,0.180672502073917,0.247879612474187,0.259758004529292,0.149887936848036,0.156172862703367,0.22384452141694,0.193704823663817,0.191710886575604,0.150181057716997,0.1119509485227,0.244181392596678,0.149445103486722,0.222701374346579,2.8106398399521e-19,0.153329216631687,0.103060531894814,0.14181147077584,0.217618607857576,0,0.22298271671778,0.0969773315106701,0.120158447457494,0.159268216383466,0.265310417556074,0.114002972351657,0.0698956561307587,0.205956014903197,0.252768758283264,0.103396479529226,0.171263769649903,0.0815114259666661,0.0904581447614998,2.57911368083625e-18,0.143008907524037,0.00273167691920996,0.324279252526833,0.24639662912191,0.162211678308164,0.253552912487189,0.282475522854959,0.234440536040717,0.0575302457157314,0.0620918517624013,0.191692700719169,0.264602582470749,0.38522286361447,0.141029429638411,0.323154899040525,0.256507681583444,0.253671509294341,0.352402201226818,0.192881878524571,0.0676737324425281,0.163626892303943,0.0412596323649849,0.10873003887267,0.0374371066810978,0.160494461506379,0.195484076795672,0.152962591976466,0.0608743321761105,0.236780400346433,0.0855936481160247,0.232394988211372,0.169708730930983,0.324383643664651,0.297355621249036,0.0816300390978903,0.10287071967448,0.273877939825465,0.273830098634452,0.274562179711177,0.251260842534114,0.241542319660753,0.154948313866896,0.0502050001345921,0.275220086843598,0.340272488906009,0.288435935386066,0.286703669713239,0.322406077732478,0.208696563833887,0.0929895043592168,0.276400392067863,0.18450886116156,0.157503846251866,0.296096720323509,0.159200581174019,0.368077812115337,0.0857092472869652,0.268276635338576,0,0.157035945060543,0.140004810363326,0.0335191282689348,0.102869276913521,0.0265174094795093,0.28737381841622,0.224270690433954,0.269487519794509,0.15847232239682,0.229670636397652,0.0925115137870356,0.0785124096146923,0.0663779199268317,0.258968732269459,0.0629632944475917,0.0491189764807118,0.236082431206136,0.159129409143058,0.0565202084524615,0.19713193622678,0.261126613508779,0.063335662604158,0.11707932859641,0.111486531113399,0.275431002947907,0.161493686765795,0.079072866693469,0.157224517587622,0.306253599423913,0.319054623617607,0.00186618457252906,0.124737135289849,0.0829245249987422,0.00914997217056331,0.20860877581905,0.116875688288102,0.159168024917655,0.173581994788113,0,0.175719022112847,5.16023300697884e-19,0.0992600675540569,0,0.14846163934923,0.281906283778438,0.133507708114224,0.149112362457975,0.186121271138208,0.129387700099911,0.0990243950500875,0.0939484417737405,0.16745172426674,0.138283826536521,0.250447668622125,0.151365988331555,0.155239495822253,0.0276491518131913,1.48692338961115e-19,0.184718274129223,0.197460747770334,0.185925983763637,0.147417706928331,0.0363866552701853,0.0311960054533617,0.0149266769575475,0.185374395633288,0.0763994016563328,0.137711856699829,1.27840258159413e-18,0.222083434647015,0,0.173631728487067,0.157341363105504,0,0.147991251376764,0.236647143585932,0.150993303531375,0.14867987613505,0.0191011923201208,0.115260872044798,0.0899124560142433,0.0897509301291114,0.0439257546671354,0.173853888717342,0.0187154523928127,0.0947490381321053,0.197056533535669,0.240888508497343,0.22011482010969,0.129816094164691,0.0141702257088834,0.041760952484876,0.232276606051819,0.113855068149596,0.239559777953462
"2","B cell",0.0624319605188377,3.03486901399043e-19,0,0.00657506415968529,0.0639819824643309,7.48135309570399e-21,0.0388826247514275,0.0850382201602417,0.171296153904728,0.0274223156929119,0.12197204364186,0.0278074586737807,0.0343288013875114,0.202981903409059,0.00465826268571519,0.0597098841140658,0.18529815820577,0.0150631330909925,0,0.0235173366916594,1.23741772078119e-18,0.022209898406113,0.251529976070106,0.0478622286153125,0.0390793106195613,0.0391620345447686,0.0267777204328727,0.114886647511747,0.0698010282078996,0,3.08626077292221e-19,0.0148982491518215,0.0223358303385186,0.0697613329453766,0.0181218974578944,0.55310874431266,0.329349794726615,0.00914047652552902,0.185369552803248,0,0.0636913487108241,0.0185316004056325,0.00113699322656793,0.0158017510991083,0.00128644547211664,0.0032155992610009,0.0292503106489874,0,0.00266790342972936,0.0207519039532004,0.018537663686673,0.0654054856427966,6.61099286568641e-19,0,5.98363820211713e-19,0.056937506370209,0.0384275532835682,0.00876150073872254,0.00948436321503243,0.214346623006655,0.0269375415294715,0.139158399616535,0.0144032333165874,0,0.0609441090784176,0.184460830782276,0.0285943227181681,0.0495776154525537,0.0404781310533749,0.0454654067107428,0.0536647913295906,0.187852767448442,0.0579480100676666,0.121152836841144,0,0.0472760604829109,0.0125485778958826,0.015008669110509,0.00395045980078221,0.0124970279932653,0.115678873439792,0.0207231079140177,0.0457109931227064,0.340997416420417,0.0781033011548614,0.00583039546118353,0.0897871579139779,0.0982033917578383,1.10818892294815e-19,0.179048255214582,0.0537795474921146,0.0273941324819076,0.0176939199051059,0.116245210481886,0.0174451855154207,0.163797347153065,1.06218068387652e-18,0.00478330497024251,0.025072923446367,0.0165989927317185,0.00735651616535079,0.050324163857013,0.0823280487968179,0.0125971674892306,0.00619710355085448,0.0417061073420572,0.0588362631732542,0.0670523226289239,0,0.0267896634306292,0.121128832846752,0.0529968612704265,0.0327759276788434,0.00551018095429744,0,0.0278734680915319,0.0227456838847499,0.183517173676198,0.819310885501938,0.0814385546936205,0.179689026416612,0.0878778114706371,0.0982202724986854,0.0137433541293326,0.200672882122941,0.0114892464222426,0.0904308722042708,0.0263503341357879,0.0225704778933236,0.101475433328483,0.0153785763121958,0.0861777729000607,0.0293005532822386,0.0178123733592404,0.0188717857944983,0.0255628456467666,4.42953628093872e-22,0.0413930858707609,0.0470011935473577,0.0154241647356022,0,0.00107333321062174,0.0911009088705503,0.00775952591010734,0.0545912736505274,1.16704376516806e-18,0.0399467883027879,0,0.0496349092781771,0,0.0208326171945574,0,0.0468891775909286,0.0800460133098031,0.0224386019227582,0.0163369716081198,0.0407338942490758,0,0.0369122743209715,1.35772526630052e-19,0.113143142474003,5.74367849424303e-19,0.367278852813837,0.456765594007685,0.203906986169373,0.361127545158675,0.379188502711237,0.0984046248243229,0.105499092432387,0.0444035469795725,0.0110959564317843,0.0468919424129783,0.14853279969868,0.101403150344677,0.468803503583164,0.429751879429237,0.164218244885376,0.345819513348637,0.0126106244161342,0.0161908817779946,0.0762612015569734,0.00392092655451522,0.0355957506506467,0.00281128502472882,0.0739549494483772,0.0729270091301338,0.08033475147375,0.0212770779502992,0.0468469486794619,0.00245903163438173,0.0655412349030356,0.0976994980434389,0.0747706184410176,0.139110087106804,0.0352013168683989,0.0239206199728767,0.064281231170821,0.0723851354500307,0.301019593422605,0.0206935185378986,0.151105702462176,0.0282831576217138,0,0.073789178280974,0.180504693494632,0.12038280996326,0.143994509857402,0.114945616627054,0.00120208008649993,0.0252088957830992,0.0484282282649845,0.00183250368085796,0.122786459797074,0.221559177482611,0.0516861889617045,0.213952385154782,0.0350941234794008,0.0126402242612611,0,0.0156501386572472,0.0859659896588671,0,0.00964621478487051,0.032380160993561,0.223052384681027,0.0258801733317452,0.0223524898223829,0.0269915272732429,0.0511831552529071,0.00417919378212029,1.01202731207314e-20,0,0.0628620185778152,0.00235425362026236,0,0.147062334513983,0.0276128266449282,0,0.0237676906324391,0,0.0175810098396119,0.0303028907081274,0.0151128889390254,0.0366988817362377,0.160095149572156,9.38703502111066e-20,0.0361688860916074,0.167585086898844,0.112922917957774,3.98352364562103e-19,0.0676331159252327,0.00360471039561559,0,0.0316385461932854,0.0979577651200207,0.0248897598757076,0.0101030130172571,0,0.035705254636769,1.39230991052664e-18,0.0178959756725951,1.02901508356837e-18,0.0175584537682501,0.0191369407782662,0.0142433150791471,0.0205869845720528,0.0250974880935194,0.0290292821267429,0.0160344456839435,0.107624473144492,0,0,0.0364487665820409,0,0.00968811063865651,0.0218385038239704,0,0.0203838232381262,0.0030588958376911,0.0933615458337337,0.172376452602659,0,0.0013372474018432,2.88789091543456e-18,0.131098827697674,0.0355315393356991,0.022477994816666,0.0123002130990439,0.276240183978443,1.11000787293636e-18,0.0377983654844969,0.0786716799129807,3.38361883803557e-19,0.0230624107529196,0.620732026139899,0.0314643697382289,0.00698051419159069,0,0.0301713386793244,0,0.0289829662941409,0,0.120893582691308,0,0.0736880296310245,0.0297608217820556,0.0448824603391102,0.0314471316584775,0.0109776754065633,0.000396402952784053,0,0.0357013361142478,0.0021138145801853,0.0464084812159202
"3","T cell CD4+ memory",2.12302212178888e-20,0.0068417705758279,0.00418881605876822,0.0065177776245849,0.00591530098957569,0,0.029223325530437,0.0255569697651249,0.0387516585057188,0.001310163594894,0.0359085737495762,0.00859964006006297,0.0120207418562515,0.01827981161982,6.40742895186311e-20,0,0.00870374142030444,0.00778523649137704,1.31728392365691e-21,0.00820031133290668,0,0,0.0240542436678025,0.00542774713021717,0.0210248631310139,4.01117452273086e-19,0,0.0213869407373809,0.0184897655690259,0,1.21480823024103e-19,0,0.0179495502108581,0.00144701463855718,0.00208339321363676,0.0888429037900962,0.0233565798014841,1.31213159336479e-19,0.0309019945743894,0,0.0053787998832818,0,0.00127920935532779,4.31906997703864e-20,0.00677642014274383,1.05373484009946e-19,0.00676043565489047,0.00171827238189843,2.73672675067943e-19,0.00043179525913257,0.00424774639472171,0.00400805972094052,1.96485640408567e-20,0.00388750816918165,2.00822001053239e-20,0.0199959847938876,0.00398977816238251,0.000817324265983136,4.03341722498511e-20,0.0652830947300227,0.0271396728045147,0.00225279874832611,3.74990694443707e-19,0,0.0148223053972697,0.0078972296994071,7.43930358959516e-21,0.00371693847153633,0.00388570786521754,0.00335594900279672,0.00267307105684541,0.0501632004991947,0.0388158000476344,0.018508717404627,1.0150633757489e-22,0.00811945134969978,0.000571259043864282,0,0.00075888633890027,4.50707714048643e-20,0.0123322667687578,0.00980235100118807,0.0216208750556315,0.0346595174587135,0.00110384982334875,0,2.9527689902292e-19,0.0362791374623341,0,0.0170264070296776,0.0127245832019109,0.00379415355376409,0.00911501360180607,0.0101773575566997,0.00276954895738161,0.01211307414159,4.50197841309547e-20,0,0.0233874259324903,0.0133336807028011,2.18573598287856e-19,0.0239546322321022,0.0292571195839047,2.06311614134471e-21,0.0100668600144661,0.00639182525375597,0.00820693419264761,0.0232896852097219,0,0.037707568861951,1.0842021724855e-19,0.0185772528679431,1.00114188529839e-19,2.95081560422777e-21,0.000352120813526046,1.32854901822045e-21,0.00312765618921992,3.2635435372984e-25,0.0421755466744343,0.00103838160394648,0.0200567543593694,0.00112101873053732,0.00446070691817656,0.00326852065020366,0.0463846028200959,0.00108401426758944,0.00512907240693938,0.0180957890732036,0.0106632939651024,0.0190590515436446,0.00947670573554165,0.0104056203808181,0.0206796522626884,0.00492814500175724,0.0149868716657774,0.00666706834180395,2.02698256655542e-19,0,0.0153142911694254,0.00284350130193749,0,2.80776216018754e-19,1.96030839884913e-20,0,0.0170411214554678,7.00067630038617e-20,0.0179264179020876,6.84334617907887e-20,0.00796853761726205,0,0.0143492534351749,1.12041197315833e-20,7.74305771316911e-21,0.00670242035946119,0.00565134511219766,1.03960791075714e-21,0.0101868832668823,0.00270043201429679,0,0,0.0176595694178187,0,0.0644599240574011,0.029163825407371,0.0312514009406387,0.0427351493261865,0.0373482724017768,0.0474896163258151,0.00105394728545273,0.0153165448047874,0.0130320745794672,0.0117464435210961,0.0560754143221521,0.00570567220237455,0.0697693856994545,0.0535009484227276,0.0124158303985862,0.0802464794533954,0,0.00797692369693845,0.00631285798033661,0,0.0123173766642688,0,0.00794478256962679,0.0213662843124223,0.0159734561339673,0.00207514232880342,0.0315989956168257,3.57409103812954e-20,0.0323279709078281,0.0308706693247692,0.0442365444448561,0.0364018639509925,0,0.000882240980432485,0.00584680822262842,0.0222046374132724,0.0369921089756416,0.0149004629140271,0.0233968161056365,0.00212745683743855,6.03982110848617e-20,0.0182103394945065,0.0223506872222271,0.0557397212302234,0.0595601007323292,0.0404847373477941,0.00705212117401804,0.00150597092026884,0.0476486599257321,0.00575525142254764,0.0130888275213154,0.0157989977101518,7.15672122895902e-21,0.0250719782075727,0,5.13241077775586e-22,0,0,0.00764000119504877,4.11109647894737e-19,0,0.00119060628134598,0.0113966514747672,1.8730955955023e-20,0.0104935348284369,3.4740052393146e-20,0.0171681484688957,2.06233903455642e-19,0.000504257695181685,0,0.0110986159821515,0,0,0.0427269475672482,0,0,0,0.00715288134554916,3.92411006767756e-05,3.78736099305857e-20,0,0.0133798367591467,0.00505236290439662,0.00170731259656517,0.00419178659096926,0.00370578730536602,0.0180484828268111,4.4657587639167e-19,0.0105484861881054,0,2.21813378802329e-05,0.00959955420081311,0.0118307239839411,0.00152836841806362,0.0201247746363313,0,0.00193121674359777,0,5.47782980181576e-20,9.86023516176182e-20,0,0.00710321411953428,0.00136910264582339,4.88562872616165e-22,0.0156103927709137,0.00453019335850055,0.00303274372052152,6.98508806249693e-21,0.000275462060498802,0,0.00153316141676613,1.67552111421246e-19,0.00391527290721376,0.00757552424127719,0,1.32085976078958e-20,0,6.10593469551455e-21,0.0156403207117233,0,9.44623621233902e-21,0,0.00198653720230669,0.00205979392065106,0.00162660378474404,1.04837218185734e-19,0.0236731151871247,0,4.84831847448887e-05,0.00435747019502959,2.90448023090623e-18,0.00875114017962289,0.0776309694302194,0.00296143276315054,0,4.28023721200162e-20,0.000559627157926235,2.19074554121652e-20,0.000658707495885913,0,0.0100362475626987,6.77206025137215e-19,0.00788077675819311,0.00893208697631146,0.0256478240996637,1.73340030936489e-20,0.00212162814908364,0,0.00139590804800717,0.0388285751623526,0.00197783277619038,0.00871304289707038
"4","T cell CD4+ naive",0.00359342724046171,0,1.46142690533453e-18,0,0.0102691900361269,0.00981557017032129,0,0.0024393864134604,0.0485174735003796,0.00776262471606515,0.0312273101875332,0.00688971007606582,0,0.0492207250522659,1.16914779929571e-18,0,6.3198060385386e-20,0.0139591747654596,0,0.000839905749701292,0,0,0.0018919149649865,2.0000807010011e-20,0,0,0,0.0357610551237749,0.00126315546650977,2.74294346497191e-20,8.0067834994824e-19,2.13709938736981e-18,3.83163940068968e-19,1.43294557583446e-18,0,0.110690163648203,0.0450079627181711,1.55462852843901e-18,0.0543596326054524,5.30742222529839e-19,0.00624213159615913,0.00838678654797859,9.67368043126016e-19,0,0,6.91394093454592e-19,0.00660504092266141,4.25685743148339e-18,0,8.01962949646445e-20,0.0187895815066825,9.02334820557286e-20,0,2.2862048060595e-19,0,9.59743887268339e-21,0.00844092511714572,0,0.00613233259604303,0.0353258809641551,0.00787896804843534,0.0175423669395431,0.0205038379960831,0.000489872985943121,0,0.0154743171408768,0.0140572502978655,0,1.82863994697066e-18,0.00124345728177722,0.00729133450009827,0.0420984490049283,0.0465384597828131,0.00653055583355767,0.00578341365057849,0,0.00302007679958651,0,0.00622945568306688,0,0.0290492038808746,0.00257242473495318,0.0225332961162379,0.0561225114345079,0.00299615424280254,1.10939024264957e-20,0.00253753225289368,0.00775345610320387,0.00885487566896552,0.0159636386280059,0.00925613255407602,0.0138974942133757,0,0.00974237913572625,1.08095131841217e-18,0.0445525621892134,0,1.31827255791189e-18,3.03849375948062e-18,5.37156906347041e-19,4.62733499606356e-18,0.00722324157593073,0.0114555544307876,9.12921034487528e-19,0,5.3813484364728e-19,0,8.88456614210667e-19,1.98071905609237e-18,9.45446664775281e-19,4.93236753841738e-19,0.000181237357834618,0,0.00552336692512342,0,2.81480727588671e-18,0.0119423524535335,0.0354990632641941,0.0943731404650717,0,0.00314797103501359,0,0.00443271874612195,0.00306603956989872,0.0169762344056906,1.26089306076917e-18,0.0165923231694108,0.00394064301351857,0.0120776940139933,0.0299398974564382,3.35660995497891e-19,0.0150034399802352,0.0129821553620721,0.00963284240001489,0.012668139150048,3.23976250443029e-21,0.000735708955804032,0.00509544958020758,8.79723306987309e-19,0.00105033976668263,0,2.52241586127537e-21,1.92728866891135e-18,6.1125437151279e-19,0.0080028120490814,0,0.0380319229649619,1.39573056477975e-19,0.00200101305503644,0.0306030996497789,1.48860300468037e-19,4.73374721931119e-19,5.67323881995403e-19,0.000699169305430146,2.89241873205861e-19,0.0037267973525079,0.0110199261765077,0,0,0,0.0147599637074103,5.66408454581285e-18,0.0607143996654766,0.0650485921463966,0.0348546927278697,0.072958823825642,0.0624970096878551,0.0173178222091798,0.0119043367790316,0.00541656629199907,0,0,0.0458188335950044,0.00897766574023695,0.0783541171251741,0.0815138587819247,0.0290051231520673,0.061990692531118,0.0156213592514686,0,6.53887359852625e-19,0,0.00217883287565061,0,0.0134420368179739,7.93827557255947e-19,0,5.72131588673141e-20,0.0134181475661182,0,0,0,0.0438138274655503,0.0381623397705333,0,0.0123527937912432,0.0571512397971382,0.00152386311729656,0.0414838061596047,0.0270635413791058,0.00308944901369826,0,0,0.0330286607372096,0.0460302385450091,0.0730897248275383,0.0536796162255037,0.0254362902287498,0.0191996275619659,7.08945071268313e-19,0.0195807417604199,4.17588838033978e-20,3.01811239696164e-20,0.0410614172521692,0.00618275698076316,0.0294571711125086,0,0.00130319278639616,0,0,1.86084794430637e-18,4.53908741480011e-18,0.000613134135988539,2.92319339726859e-18,0.0264539460668538,0.0191604877731315,0.00963186569875503,5.31268087849426e-21,0.01324068234459,0,0,8.40379069436627e-19,0.0015167592913977,0,0,0.0339482943293264,0.0283576752036644,0,1.50321670766685e-18,0.00605644806227173,2.447738487887e-19,0,0,0.0087250596274237,0.00370795738731465,1.93228873958653e-18,5.220338719667e-19,0.0224781698265696,0.0431310118525947,0,7.72726179111382e-19,0.00453016052288027,0,0,3.95927526930909e-20,8.13755564517981e-20,0.00400684268749101,1.94531225563959e-19,3.64073742967746e-19,0,2.17543064605115e-18,1.12950310346919e-18,0,0.000867165979407757,5.74972137870264e-20,2.25181476597351e-18,8.28306598160473e-19,0,0.0206229393796026,0,0,0,0,0,0.0196328998354928,5.87370287989213e-20,7.41539501308446e-19,3.94935234192725e-20,4.78085558959091e-19,0.00604682903662686,0.00492386957719981,6.54992286198402e-19,0.000448439573610408,0,0.00665221356829745,3.15091750313524e-19,4.09966735365987e-20,0,0.0153709129434143,8.55430412198757e-19,5.63088513896365e-19,0.00232680532785452,1.02832440306378e-18,7.86423946560072e-19,0.127011713576335,3.72144032819581e-19,0.0140436336505808,8.33151237777967e-20,0,0,0,0,5.01969055947009e-19,0,9.7805941649248e-19,0.0192951582143651,0.0130569366446266,0.0283250860631432,0.00616133119045743,0,1.60433613190005e-18,0.00727943258064747,0,0.000128767247340894
